Time;Channel A
(ms);(V)

0,61829207;4,81246400
0,62341207;4,81246400
0,62853207;4,81246400
0,63365207;4,81246400
0,63877207;4,89944200
0,64389207;4,89944200
0,64901207;4,81246400
0,65413207;4,81246400
0,65925207;4,81246400
0,66437207;4,81246400
0,66949207;4,81246400
0,67461207;4,81246400
0,67973207;4,89944200
0,68485207;4,81246400
0,68997207;4,81246400
0,69509207;4,81246400
0,70021207;4,81246400
0,70533207;4,81246400
0,71045207;4,81246400
0,71557207;4,81246400
0,72069207;4,81246400
0,72581207;4,81246400
0,73093207;4,81246400
0,73605207;4,81246400
0,74117207;4,81246400
0,74629207;4,81246400
0,75141207;4,81246400
0,75653207;4,81246400
0,76165207;4,81246400
0,76677207;4,81246400
0,77189207;4,89944200
0,77701207;4,81246400
0,78213207;4,81246400
0,78725207;4,81246400
0,79237207;4,81246400
0,79749207;4,81246400
0,80261207;4,81246400
0,80773207;4,81246400
0,81285207;4,81246400
0,81797207;4,81246400
0,82309207;4,81246400
0,82821207;4,81246400
0,83333207;4,81246400
0,83845207;4,81246400
0,84357207;4,81246400
0,84869207;4,81246400
0,85381207;4,81246400
0,85893207;4,81246400
0,86405207;4,89944200
0,86917207;4,81246400
0,87429207;4,81246400
0,87941207;4,72579100
0,88453207;4,81246400
0,88965207;4,81246400
0,89477207;4,81246400
0,89989207;4,81246400
0,90501207;4,81246400
0,91013207;4,81246400
0,91525207;4,81246400
0,92037207;4,81246400
0,92549207;4,81246400
0,93061207;4,81246400
0,93573207;4,81246400
0,94085207;4,81246400
0,94597207;4,81246400
0,95109207;4,81246400
0,95621207;4,81246400
0,96133207;4,81246400
0,96645207;4,81246400
0,97157207;4,81246400
0,97669207;4,81246400
0,98181207;4,81246400
0,98693207;4,81246400
0,99205207;4,81246400
0,99717207;4,81246400
1,00229207;4,81246400
1,00741207;4,63881300
1,01253207;4,55183600
1,01765207;4,46485800
1,02277207;4,37818500
1,02789207;4,29120800
1,03301207;4,29120800
1,03813207;4,29120800
1,04325207;4,29120800
1,04837207;4,29120800
1,05349207;4,29120800
1,05861207;4,29120800
1,06373207;4,29120800
1,06885207;4,29120800
1,07397207;4,29120800
1,07909207;4,29120800
1,08421207;4,29120800
1,08933207;4,29120800
1,09445207;4,29120800
1,09957207;4,29120800
1,10469207;4,29120800
1,10981207;4,29120800
1,11493207;4,29120800
1,12005207;4,29120800
1,12517207;4,29120800
1,13029207;4,29120800
1,13541207;4,29120800
1,14053207;4,29120800
1,14565207;4,29120800
1,15077207;4,29120800
1,15589207;4,29120800
1,16101207;4,29120800
1,16613207;4,29120800
1,17125207;4,29120800
1,17637207;4,29120800
1,18149207;4,29120800
1,18661207;4,29120800
1,19173207;4,29120800
1,19685207;4,29120800
1,20197207;4,29120800
1,20709207;4,29120800
1,21221207;4,29120800
1,21733207;4,29120800
1,22245207;4,29120800
1,22757207;4,29120800
1,23269207;4,29120800
1,23781207;4,29120800
1,24293207;4,29120800
1,24805207;4,29120800
1,25317207;4,29120800
1,25829207;4,29120800
1,26341207;4,29120800
1,26853207;4,29120800
1,27365207;4,29120800
1,27877207;4,29120800
1,28389207;4,29120800
1,28901207;4,29120800
1,29413207;4,29120800
1,29925207;4,29120800
1,30437207;4,29120800
1,30949207;4,29120800
1,31461207;4,29120800
1,31973207;4,29120800
1,32485207;4,29120800
1,32997207;4,29120800
1,33509207;4,29120800
1,34021207;4,29120800
1,34533207;4,29120800
1,35045207;4,29120800
1,35557207;4,29120800
1,36069207;4,29120800
1,36581207;4,29120800
1,37093207;4,29120800
1,37605207;4,29120800
1,38117207;4,29120800
1,38629207;4,29120800
1,39141207;4,29120800
1,39653207;4,29120800
1,40165207;4,29120800
1,40677207;4,29120800
1,41189207;4,29120800
1,41701207;4,29120800
1,42213207;4,29120800
1,42725207;4,29120800
1,43237207;4,29120800
1,43749207;4,29120800
1,44261207;4,29120800
1,44773207;4,29120800
1,45285207;4,29120800
1,45797207;4,29120800
1,46309207;4,29120800
1,46821207;4,29120800
1,47333207;4,29120800
1,47845207;4,29120800
1,48357207;4,29120800
1,48869207;4,29120800
1,49381207;4,29120800
1,49893207;4,29120800
1,50405207;4,29120800
1,50917207;4,29120800
1,51429207;4,29120800
1,51941207;4,29120800
1,52453207;4,29120800
1,52965207;4,29120800
1,53477207;4,29120800
1,53989207;4,29120800
1,54501207;4,29120800
1,55013207;4,29120800
1,55525207;4,29120800
1,56037207;4,29120800
1,56549207;4,29120800
1,57061207;4,29120800
1,57573207;4,29120800
1,58085207;4,29120800
1,58597207;4,29120800
1,59109207;4,29120800
1,59621207;4,29120800
1,60133207;4,29120800
1,60645207;4,29120800
1,61157207;4,29120800
1,61669207;4,29120800
1,62181207;4,29120800
1,62693207;4,29120800
1,63205207;4,29120800
1,63717207;4,29120800
1,64229207;4,29120800
1,64741207;4,29120800
1,65253207;4,29120800
1,65765207;4,29120800
1,66277207;4,29120800
1,66789207;4,29120800
1,67301207;4,29120800
1,67813207;4,29120800
1,68325207;4,29120800
1,68837207;4,29120800
1,69349207;4,29120800
1,69861207;4,29120800
1,70373207;4,29120800
