time	V(n004)
1.057976556370966e-03	2.479987e+00
1.058030842085252e-03	2.480062e+00
1.058085127799537e-03	2.480120e+00
1.058139413513822e-03	2.480164e+00
1.058193699228108e-03	2.480191e+00
1.058247984942393e-03	2.480203e+00
1.058302270656679e-03	2.480199e+00
1.058355127799535e-03	2.480178e+00
1.058407984942392e-03	2.480151e+00
1.058460842085249e-03	2.480119e+00
1.058513699228106e-03	2.480080e+00
1.058566556370963e-03	2.480036e+00
1.058619413513820e-03	2.479985e+00
1.058672270656676e-03	2.479929e+00
1.058720842085248e-03	2.479881e+00
1.058769413513819e-03	2.479839e+00
1.058817984942390e-03	2.479805e+00
1.058866556370961e-03	2.479777e+00
1.058915127799532e-03	2.479757e+00
1.058963699228103e-03	2.479744e+00
1.059012270656674e-03	2.479737e+00
1.059066556370960e-03	2.479748e+00
1.059120842085245e-03	2.479772e+00
1.059175127799531e-03	2.479809e+00
1.059229413513816e-03	2.479859e+00
1.059283699228101e-03	2.479923e+00
1.059337984942387e-03	2.480000e+00
1.059392270656672e-03	2.480090e+00
1.059446556370957e-03	2.480193e+00
1.059500842085243e-03	2.480298e+00
1.059555127799528e-03	2.480404e+00
1.059609413513814e-03	2.480512e+00
1.059663699228099e-03	2.480621e+00
1.059717984942385e-03	2.480733e+00
1.059772270656670e-03	2.480846e+00
1.059816556370955e-03	2.480931e+00
1.059860842085241e-03	2.481008e+00
1.059905127799526e-03	2.481079e+00
1.059949413513812e-03	2.481141e+00
1.059993699228097e-03	2.481196e+00
1.060037984942383e-03	2.481244e+00
1.060082270656668e-03	2.481284e+00
1.060223699228096e-03	2.481337e+00
1.060365127799524e-03	2.481298e+00
1.060506556370951e-03	2.481168e+00
1.060647984942379e-03	2.480946e+00
1.060789413513807e-03	2.480632e+00
1.060930842085235e-03	2.480227e+00
1.061072270656662e-03	2.479731e+00
1.061155127799519e-03	2.479400e+00
1.061237984942376e-03	2.479048e+00
1.061320842085232e-03	2.478674e+00
1.061403699228089e-03	2.478279e+00
1.061486556370945e-03	2.477862e+00
1.061569413513802e-03	2.477423e+00
1.061652270656659e-03	2.476963e+00
1.061716556370944e-03	2.476600e+00
1.061780842085229e-03	2.476234e+00
1.061845127799515e-03	2.475865e+00
1.061909413513800e-03	2.475493e+00
1.061973699228085e-03	2.475119e+00
1.062037984942371e-03	2.474742e+00
1.062102270656656e-03	2.474361e+00
1.062187984942370e-03	2.473853e+00
1.062273699228084e-03	2.473348e+00
1.062359413513797e-03	2.472847e+00
1.062445127799511e-03	2.472351e+00
1.062530842085225e-03	2.471858e+00
1.062616556370939e-03	2.471369e+00
1.062702270656652e-03	2.470884e+00
1.062752270656652e-03	2.470608e+00
1.062802270656652e-03	2.470337e+00
1.062852270656652e-03	2.470071e+00
1.062902270656651e-03	2.469810e+00
1.062952270656651e-03	2.469554e+00
1.063002270656651e-03	2.469303e+00
1.063052270656650e-03	2.469058e+00
1.063109413513793e-03	2.468782e+00
1.063166556370935e-03	2.468516e+00
1.063223699228078e-03	2.468258e+00
1.063280842085221e-03	2.468009e+00
1.063337984942363e-03	2.467769e+00
1.063395127799506e-03	2.467539e+00
1.063452270656648e-03	2.467317e+00
1.063512270656648e-03	2.467095e+00
1.063572270656647e-03	2.466896e+00
1.063632270656647e-03	2.466719e+00
1.063692270656647e-03	2.466564e+00
1.063752270656646e-03	2.466431e+00
1.063812270656646e-03	2.466321e+00
1.063872270656646e-03	2.466232e+00
1.063927984942360e-03	2.466180e+00
1.063983699228073e-03	2.466154e+00
1.064039413513787e-03	2.466155e+00
1.064095127799501e-03	2.466183e+00
1.064150842085215e-03	2.466236e+00
1.064206556370929e-03	2.466317e+00
1.064262270656643e-03	2.466424e+00
1.064315127799500e-03	2.466552e+00
1.064367984942357e-03	2.466695e+00
1.064420842085214e-03	2.466855e+00
1.064473699228070e-03	2.467029e+00
1.064526556370927e-03	2.467219e+00
1.064579413513784e-03	2.467424e+00
1.064632270656641e-03	2.467645e+00
1.064742270656640e-03	2.468115e+00
1.064752270656640e-03	2.468158e+00
1.064810842085211e-03	2.468420e+00
1.064869413513782e-03	2.468676e+00
1.064927984942354e-03	2.468926e+00
1.064986556370925e-03	2.469171e+00
1.065045127799496e-03	2.469410e+00
1.065103699228067e-03	2.469644e+00
1.065162270656638e-03	2.469872e+00
1.065226556370923e-03	2.470103e+00
1.065290842085209e-03	2.470327e+00
1.065355127799494e-03	2.470545e+00
1.065419413513779e-03	2.470754e+00
1.065483699228064e-03	2.470957e+00
1.065547984942350e-03	2.471153e+00
1.065612270656635e-03	2.471341e+00
1.065667984942349e-03	2.471504e+00
1.065723699228063e-03	2.471672e+00
1.065779413513777e-03	2.471845e+00
1.065835127799491e-03	2.472022e+00
1.065890842085205e-03	2.472204e+00
1.065946556370919e-03	2.472391e+00
1.066002270656633e-03	2.472582e+00
1.066090842085204e-03	2.472910e+00
1.066179413513775e-03	2.473257e+00
1.066267984942346e-03	2.473623e+00
1.066356556370916e-03	2.474009e+00
1.066445127799487e-03	2.474413e+00
1.066533699228058e-03	2.474836e+00
1.066622270656629e-03	2.475279e+00
1.066706556370914e-03	2.475710e+00
1.066790842085200e-03	2.476145e+00
1.066875127799485e-03	2.476583e+00
1.066959413513770e-03	2.477023e+00
1.067043699228055e-03	2.477467e+00
1.067127984942341e-03	2.477914e+00
1.067212270656626e-03	2.478364e+00
1.068052270656621e-03	2.482777e+00
1.068112270656620e-03	2.483086e+00
1.068172270656620e-03	2.483396e+00
1.068232270656620e-03	2.483707e+00
1.068292270656619e-03	2.484018e+00
1.068352270656619e-03	2.484330e+00
1.068412270656619e-03	2.484642e+00
1.068472270656618e-03	2.484955e+00
1.068536556370903e-03	2.485293e+00
1.068600842085189e-03	2.485645e+00
1.068665127799474e-03	2.486009e+00
1.068729413513760e-03	2.486387e+00
1.068793699228045e-03	2.486778e+00
1.068857984942330e-03	2.487182e+00
1.068922270656616e-03	2.487599e+00
1.068979413513758e-03	2.487991e+00
1.069036556370901e-03	2.488400e+00
1.069093699228043e-03	2.488825e+00
1.069150842085186e-03	2.489268e+00
1.069207984942328e-03	2.489726e+00
1.069265127799471e-03	2.490202e+00
1.069322270656613e-03	2.490694e+00
1.069373699228041e-03	2.491152e+00
1.069425127799470e-03	2.491615e+00
1.069476556370898e-03	2.492082e+00
1.069527984942326e-03	2.492555e+00
1.069579413513754e-03	2.493031e+00
1.069630842085183e-03	2.493513e+00
1.069682270656611e-03	2.493999e+00
1.069730842085182e-03	2.494455e+00
1.069779413513753e-03	2.494902e+00
1.069827984942325e-03	2.495340e+00
1.069876556370896e-03	2.495770e+00
1.069925127799467e-03	2.496190e+00
1.069973699228038e-03	2.496603e+00
1.070022270656609e-03	2.497006e+00
1.070075127799466e-03	2.497425e+00
1.070127984942323e-03	2.497827e+00
1.070180842085180e-03	2.498213e+00
1.070233699228036e-03	2.498582e+00
1.070286556370893e-03	2.498935e+00
1.070339413513750e-03	2.499271e+00
1.070392270656607e-03	2.499591e+00
1.070443699228035e-03	2.499886e+00
1.070495127799463e-03	2.500175e+00
1.070546556370892e-03	2.500460e+00
1.070597984942320e-03	2.500738e+00
1.070649413513748e-03	2.501012e+00
1.070700842085176e-03	2.501280e+00
1.070752270656605e-03	2.501543e+00
1.070797984942319e-03	2.501780e+00
1.070843699228033e-03	2.502023e+00
1.070889413513747e-03	2.502272e+00
1.070935127799461e-03	2.502527e+00
1.070980842085175e-03	2.502787e+00
1.071026556370889e-03	2.503054e+00
1.071072270656603e-03	2.503326e+00
1.071185127799459e-03	2.504040e+00
1.071297984942316e-03	2.504807e+00
1.071410842085172e-03	2.505628e+00
1.071523699228029e-03	2.506503e+00
1.071636556370885e-03	2.507432e+00
1.071749413513742e-03	2.508415e+00
1.071862270656598e-03	2.509451e+00
1.071989413513740e-03	2.510694e+00
1.072116556370882e-03	2.511996e+00
1.072243699228024e-03	2.513358e+00
1.072370842085167e-03	2.514780e+00
1.072497984942309e-03	2.516261e+00
1.072625127799451e-03	2.517803e+00
1.072752270656593e-03	2.519405e+00
1.072800842085164e-03	2.520025e+00
1.072849413513735e-03	2.520651e+00
1.072897984942306e-03	2.521283e+00
1.072946556370877e-03	2.521920e+00
1.072995127799449e-03	2.522562e+00
1.073043699228020e-03	2.523211e+00
1.073092270656591e-03	2.523865e+00
1.073155127799448e-03	2.524720e+00
1.073217984942304e-03	2.525580e+00
1.073280842085161e-03	2.526447e+00
1.073343699228018e-03	2.527318e+00
1.073406556370875e-03	2.528196e+00
1.073469413513731e-03	2.529078e+00
1.073532270656588e-03	2.529967e+00
1.073595127799445e-03	2.530858e+00
1.073657984942302e-03	2.531742e+00
1.073720842085159e-03	2.532621e+00
1.073783699228015e-03	2.533493e+00
1.073846556370872e-03	2.534360e+00
1.073909413513729e-03	2.535220e+00
1.073972270656586e-03	2.536074e+00
1.074102270656585e-03	2.537790e+00
1.074232270656584e-03	2.539441e+00
1.074362270656583e-03	2.541026e+00
1.074492270656582e-03	2.542545e+00
1.074622270656582e-03	2.543999e+00
1.074752270656581e-03	2.545386e+00
1.074882270656580e-03	2.546708e+00
1.074992270656579e-03	2.547782e+00
1.075053699228008e-03	2.548365e+00
1.075115127799436e-03	2.548936e+00
1.075176556370864e-03	2.549495e+00
1.075237984942292e-03	2.550042e+00
1.075299413513720e-03	2.550576e+00
1.075360842085149e-03	2.551099e+00
1.075422270656577e-03	2.551609e+00
1.075485127799434e-03	2.552120e+00
1.075547984942291e-03	2.552610e+00
1.075610842085147e-03	2.553080e+00
1.075673699228004e-03	2.553527e+00
1.075736556370861e-03	2.553954e+00
1.075799413513718e-03	2.554360e+00
1.075862270656574e-03	2.554744e+00
1.075927984942288e-03	2.555113e+00
1.075993699228002e-03	2.555446e+00
1.076059413513716e-03	2.555745e+00
1.076125127799430e-03	2.556010e+00
1.076190842085144e-03	2.556240e+00
1.076256556370858e-03	2.556435e+00
1.076322270656572e-03	2.556596e+00
1.076383699228000e-03	2.556710e+00
1.076445127799428e-03	2.556804e+00
1.076506556370856e-03	2.556876e+00
1.076567984942284e-03	2.556928e+00
1.076629413513713e-03	2.556960e+00
1.076690842085141e-03	2.556971e+00
1.076752270656569e-03	2.556961e+00
1.076803699227997e-03	2.556946e+00
1.076855127799426e-03	2.556928e+00
1.076906556370854e-03	2.556906e+00
1.076957984942282e-03	2.556881e+00
1.077009413513710e-03	2.556852e+00
1.077060842085139e-03	2.556820e+00
1.077112270656567e-03	2.556785e+00
1.077239413513709e-03	2.556704e+00
1.077366556370851e-03	2.556620e+00
1.077493699227993e-03	2.556533e+00
1.077620842085135e-03	2.556444e+00
1.077747984942277e-03	2.556351e+00
1.077875127799420e-03	2.556256e+00
1.078002270656562e-03	2.556158e+00
1.078072270656561e-03	2.556100e+00
1.078142270656561e-03	2.556038e+00
1.078212270656560e-03	2.555972e+00
1.078282270656560e-03	2.555903e+00
1.078352270656560e-03	2.555830e+00
1.078422270656559e-03	2.555753e+00
1.078492270656559e-03	2.555673e+00
1.078562270656558e-03	2.555587e+00
1.078632270656558e-03	2.555487e+00
1.078702270656557e-03	2.555374e+00
1.078772270656557e-03	2.555246e+00
1.078842270656557e-03	2.555104e+00
1.078912270656556e-03	2.554948e+00
1.078982270656556e-03	2.554778e+00
1.079036556370841e-03	2.554629e+00
1.079090842085127e-03	2.554469e+00
1.079145127799412e-03	2.554297e+00
1.079199413513697e-03	2.554114e+00
1.079253699227983e-03	2.553919e+00
1.079307984942268e-03	2.553713e+00
1.079362270656554e-03	2.553495e+00
1.079415127799410e-03	2.553272e+00
1.079467984942267e-03	2.553048e+00
1.079520842085124e-03	2.552824e+00
1.079573699227981e-03	2.552598e+00
1.079626556370838e-03	2.552372e+00
1.079679413513694e-03	2.552145e+00
1.079732270656551e-03	2.551917e+00
1.079777984942265e-03	2.551727e+00
1.079823699227979e-03	2.551546e+00
1.079869413513693e-03	2.551373e+00
1.079915127799407e-03	2.551210e+00
1.079960842085122e-03	2.551055e+00
1.080006556370835e-03	2.550909e+00
1.080052270656549e-03	2.550772e+00
1.080106556370835e-03	2.550628e+00
1.080160842085120e-03	2.550499e+00
1.080215127799406e-03	2.550385e+00
1.080269413513691e-03	2.550287e+00
1.080323699227976e-03	2.550203e+00
1.080377984942262e-03	2.550134e+00
1.080432270656547e-03	2.550080e+00
1.080486556370833e-03	2.550040e+00
1.080540842085118e-03	2.550003e+00
1.080595127799403e-03	2.549968e+00
1.080649413513689e-03	2.549937e+00
1.080703699227974e-03	2.549909e+00
1.080757984942260e-03	2.549885e+00
1.080812270656545e-03	2.549863e+00
1.080849413513688e-03	2.549843e+00
1.080886556370830e-03	2.549819e+00
1.080923699227973e-03	2.549791e+00
1.080960842085116e-03	2.549759e+00
1.080997984942258e-03	2.549722e+00
1.081035127799401e-03	2.549682e+00
1.081072270656543e-03	2.549637e+00
1.081149413513686e-03	2.549528e+00
1.081226556370828e-03	2.549392e+00
1.081303699227970e-03	2.549228e+00
1.081380842085113e-03	2.549038e+00
1.081457984942255e-03	2.548820e+00
1.081535127799398e-03	2.548575e+00
1.081612270656540e-03	2.548302e+00
1.081679413513683e-03	2.548038e+00
1.081746556370825e-03	2.547745e+00
1.081813699227967e-03	2.547424e+00
1.081880842085110e-03	2.547074e+00
1.081947984942253e-03	2.546695e+00
1.082015127799395e-03	2.546288e+00
1.082082270656537e-03	2.545853e+00
1.082143699227965e-03	2.545422e+00
1.082205127799394e-03	2.544970e+00
1.082266556370822e-03	2.544497e+00
1.082327984942250e-03	2.544002e+00
1.082389413513678e-03	2.543487e+00
1.082450842085107e-03	2.542950e+00
1.082512270656535e-03	2.542392e+00
1.082570842085106e-03	2.541846e+00
1.082629413513677e-03	2.541296e+00
1.082687984942248e-03	2.540743e+00
1.082746556370819e-03	2.540187e+00
1.082805127799390e-03	2.539627e+00
1.082863699227961e-03	2.539063e+00
1.082922270656532e-03	2.538496e+00
1.082982270656532e-03	2.537924e+00
1.083042270656532e-03	2.537358e+00
1.083102270656531e-03	2.536799e+00
1.083162270656531e-03	2.536247e+00
1.083222270656531e-03	2.535701e+00
1.083282270656530e-03	2.535162e+00
1.083342270656530e-03	2.534629e+00
1.083407984942244e-03	2.534057e+00
1.083473699227958e-03	2.533483e+00
1.083539413513672e-03	2.532909e+00
1.083605127799386e-03	2.532333e+00
1.083670842085099e-03	2.531757e+00
1.083736556370813e-03	2.531179e+00
1.083802270656527e-03	2.530601e+00
1.083856556370812e-03	2.530113e+00
1.083910842085098e-03	2.529617e+00
1.083965127799383e-03	2.529113e+00
1.084019413513669e-03	2.528600e+00
1.084073699227954e-03	2.528078e+00
1.084127984942240e-03	2.527548e+00
1.084182270656525e-03	2.527009e+00
1.084307984942239e-03	2.525715e+00
1.084433699227952e-03	2.524384e+00
1.084559413513665e-03	2.523014e+00
1.084685127799379e-03	2.521608e+00
1.084810842085093e-03	2.520163e+00
1.084936556370806e-03	2.518682e+00
1.085062270656520e-03	2.517162e+00
1.085085127799377e-03	2.516885e+00
1.085107984942234e-03	2.516607e+00
1.085130842085091e-03	2.516328e+00
1.085153699227948e-03	2.516048e+00
1.085176556370805e-03	2.515767e+00
1.085199413513662e-03	2.515486e+00
1.085222270656519e-03	2.515203e+00
1.085232270656519e-03	2.515080e+00
1.085293699227947e-03	2.514313e+00
1.085355127799375e-03	2.513547e+00
1.085416556370803e-03	2.512784e+00
1.085477984942232e-03	2.512021e+00
1.085539413513660e-03	2.511261e+00
1.085600842085088e-03	2.510502e+00
1.085662270656516e-03	2.509745e+00
1.085729413513659e-03	2.508929e+00
1.085796556370801e-03	2.508132e+00
1.085863699227943e-03	2.507356e+00
1.085930842085086e-03	2.506598e+00
1.085997984942228e-03	2.505861e+00
1.086065127799371e-03	2.505143e+00
1.086132270656513e-03	2.504444e+00
1.086193699227941e-03	2.503833e+00
1.086255127799370e-03	2.503237e+00
1.086316556370798e-03	2.502656e+00
1.086377984942226e-03	2.502090e+00
1.086439413513654e-03	2.501540e+00
1.086500842085083e-03	2.501005e+00
1.086562270656511e-03	2.500485e+00
1.086626556370796e-03	2.499951e+00
1.086690842085082e-03	2.499418e+00
1.086755127799367e-03	2.498885e+00
1.086819413513652e-03	2.498353e+00
1.086883699227937e-03	2.497822e+00
1.086947984942223e-03	2.497292e+00
1.087012270656508e-03	2.496763e+00
1.087069413513651e-03	2.496281e+00
1.087126556370793e-03	2.495796e+00
1.087183699227936e-03	2.495307e+00
1.087240842085078e-03	2.494814e+00
1.087297984942221e-03	2.494318e+00
1.087355127799363e-03	2.493817e+00
1.087412270656506e-03	2.493313e+00
1.087470842085077e-03	2.492793e+00
1.087529413513648e-03	2.492281e+00
1.087587984942219e-03	2.491776e+00
1.087646556370790e-03	2.491279e+00
1.087705127799361e-03	2.490790e+00
1.087763699227932e-03	2.490309e+00
1.087822270656503e-03	2.489836e+00
1.087872270656503e-03	2.489446e+00
1.087922270656503e-03	2.489070e+00
1.087972270656502e-03	2.488708e+00
1.088022270656502e-03	2.488358e+00
1.088072270656502e-03	2.488023e+00
1.088122270656502e-03	2.487700e+00
1.088172270656501e-03	2.487391e+00
1.088267984942215e-03	2.486847e+00
1.088363699227929e-03	2.486345e+00
1.088459413513642e-03	2.485885e+00
1.088555127799356e-03	2.485466e+00
1.088650842085070e-03	2.485089e+00
1.088746556370783e-03	2.484753e+00
1.088842270656497e-03	2.484458e+00
1.088892270656497e-03	2.484313e+00
1.088942270656497e-03	2.484175e+00
1.088992270656496e-03	2.484043e+00
1.089042270656496e-03	2.483919e+00
1.089092270656496e-03	2.483802e+00
1.089142270656495e-03	2.483691e+00
1.089192270656495e-03	2.483588e+00
1.089269413513638e-03	2.483445e+00
1.089346556370780e-03	2.483311e+00
1.089423699227922e-03	2.483185e+00
1.089500842085065e-03	2.483068e+00
1.089577984942207e-03	2.482960e+00
1.089655127799350e-03	2.482861e+00
1.089732270656492e-03	2.482770e+00
1.089786556370777e-03	2.482704e+00
1.089840842085063e-03	2.482637e+00
1.089895127799348e-03	2.482567e+00
1.089949413513633e-03	2.482496e+00
1.090003699227919e-03	2.482423e+00
1.090057984942204e-03	2.482347e+00
1.090112270656490e-03	2.482270e+00
1.090170842085061e-03	2.482179e+00
1.090229413513632e-03	2.482088e+00
1.090287984942203e-03	2.481995e+00
1.090346556370774e-03	2.481901e+00
1.090405127799345e-03	2.481807e+00
1.090463699227916e-03	2.481711e+00
1.090522270656487e-03	2.481615e+00
1.090580842085058e-03	2.481522e+00
1.090639413513629e-03	2.481440e+00
1.090697984942201e-03	2.481369e+00
1.090756556370772e-03	2.481310e+00
1.090815127799343e-03	2.481262e+00
1.090873699227914e-03	2.481226e+00
1.090932270656485e-03	2.481201e+00
1.091002270656484e-03	2.481200e+00
1.091072270656484e-03	2.481224e+00
1.091142270656484e-03	2.481274e+00
1.091212270656483e-03	2.481349e+00
1.091282270656483e-03	2.481450e+00
1.091352270656482e-03	2.481577e+00
1.091422270656482e-03	2.481729e+00
1.091492270656481e-03	2.481906e+00
1.091562270656481e-03	2.482097e+00
1.091632270656481e-03	2.482302e+00
1.091702270656480e-03	2.482522e+00
1.091772270656480e-03	2.482756e+00
1.091842270656479e-03	2.483004e+00
1.091912270656479e-03	2.483266e+00
1.092025127799336e-03	2.483699e+00
1.092137984942192e-03	2.484142e+00
1.092250842085049e-03	2.484594e+00
1.092363699227905e-03	2.485056e+00
1.092476556370761e-03	2.485528e+00
1.092589413513618e-03	2.486010e+00
1.092702270656474e-03	2.486501e+00
1.092799413513617e-03	2.486928e+00
1.092896556370759e-03	2.487359e+00
1.092993699227901e-03	2.487794e+00
1.093090842085044e-03	2.488234e+00
1.093187984942186e-03	2.488678e+00
1.093285127799328e-03	2.489126e+00
1.093382270656470e-03	2.489579e+00
1.093482270656470e-03	2.490050e+00
1.093582270656469e-03	2.490516e+00
1.093682270656468e-03	2.490975e+00
1.093782270656468e-03	2.491429e+00
1.093882270656467e-03	2.491876e+00
1.093982270656467e-03	2.492318e+00
1.094082270656466e-03	2.492753e+00
1.094152270656466e-03	2.493050e+00
1.094222270656465e-03	2.493339e+00
1.094292270656465e-03	2.493620e+00
1.094362270656464e-03	2.493893e+00
1.094432270656464e-03	2.494158e+00
1.094502270656464e-03	2.494415e+00
1.094572270656463e-03	2.494664e+00
1.094637984942177e-03	2.494886e+00
1.094703699227891e-03	2.495090e+00
1.094769413513605e-03	2.495277e+00
1.094835127799319e-03	2.495447e+00
1.094900842085033e-03	2.495599e+00
1.094966556370747e-03	2.495733e+00
1.095032270656460e-03	2.495850e+00
1.095093699227889e-03	2.495935e+00
1.095155127799317e-03	2.496003e+00
1.095216556370745e-03	2.496054e+00
1.095277984942173e-03	2.496087e+00
1.095339413513601e-03	2.496103e+00
1.095400842085030e-03	2.496102e+00
1.095462270656458e-03	2.496084e+00
1.095472270656458e-03	2.496080e+00
1.095537984942172e-03	2.496042e+00
1.095603699227886e-03	2.495999e+00
1.095669413513600e-03	2.495950e+00
1.095735127799313e-03	2.495897e+00
1.095800842085027e-03	2.495839e+00
1.095866556370741e-03	2.495776e+00
1.095932270656455e-03	2.495708e+00
1.096023699227883e-03	2.495624e+00
1.096115127799311e-03	2.495551e+00
1.096206556370739e-03	2.495488e+00
1.096297984942167e-03	2.495435e+00
1.096389413513595e-03	2.495392e+00
1.096480842085023e-03	2.495359e+00
1.096572270656451e-03	2.495336e+00
1.096717984942165e-03	2.495320e+00
1.096863699227878e-03	2.495320e+00
1.097009413513592e-03	2.495337e+00
1.097155127799305e-03	2.495370e+00
1.097300842085019e-03	2.495419e+00
1.097446556370732e-03	2.495485e+00
1.097592270656445e-03	2.495567e+00
1.097659413513588e-03	2.495610e+00
1.097726556370730e-03	2.495658e+00
1.097793699227873e-03	2.495710e+00
1.097860842085015e-03	2.495768e+00
1.097927984942158e-03	2.495831e+00
1.097995127799300e-03	2.495898e+00
1.098062270656442e-03	2.495971e+00
1.098122270656442e-03	2.496042e+00
1.098182270656442e-03	2.496117e+00
1.098242270656441e-03	2.496193e+00
1.098302270656441e-03	2.496273e+00
1.098362270656441e-03	2.496354e+00
1.098422270656440e-03	2.496439e+00
1.098482270656440e-03	2.496525e+00
1.098545127799297e-03	2.496616e+00
1.098607984942154e-03	2.496697e+00
1.098670842085010e-03	2.496768e+00
1.098733699227867e-03	2.496828e+00
1.098796556370724e-03	2.496878e+00
1.098859413513581e-03	2.496918e+00
1.098922270656437e-03	2.496947e+00
1.098992270656437e-03	2.496954e+00
1.099062270656437e-03	2.496937e+00
1.099132270656436e-03	2.496896e+00
1.099202270656436e-03	2.496831e+00
1.099272270656435e-03	2.496743e+00
1.099342270656435e-03	2.496631e+00
1.099412270656434e-03	2.496495e+00
1.099507984942148e-03	2.496268e+00
1.099603699227862e-03	2.496010e+00
1.099699413513576e-03	2.495720e+00
1.099795127799289e-03	2.495399e+00
1.099890842085003e-03	2.495046e+00
1.099986556370717e-03	2.494661e+00
1.100082270656430e-03	2.494245e+00
1.100150842085002e-03	2.493933e+00
1.100219413513572e-03	2.493612e+00
1.100287984942144e-03	2.493283e+00
1.100356556370715e-03	2.492946e+00
1.100425127799286e-03	2.492599e+00
1.100493699227857e-03	2.492245e+00
1.100562270656428e-03	2.491882e+00
1.100629413513570e-03	2.491524e+00
1.100696556370712e-03	2.491172e+00
1.100763699227855e-03	2.490826e+00
1.100830842084998e-03	2.490485e+00
1.100897984942140e-03	2.490149e+00
1.100965127799282e-03	2.489820e+00
1.101032270656425e-03	2.489496e+00
1.101090842084996e-03	2.489227e+00
1.101149413513567e-03	2.488965e+00
1.101207984942138e-03	2.488710e+00
1.101266556370709e-03	2.488461e+00
1.101325127799280e-03	2.488220e+00
1.101383699227851e-03	2.487985e+00
1.101442270656422e-03	2.487757e+00
1.101503699227851e-03	2.487523e+00
1.101565127799279e-03	2.487284e+00
1.101626556370707e-03	2.487039e+00
1.101687984942135e-03	2.486788e+00
1.101749413513563e-03	2.486531e+00
1.101810842084992e-03	2.486269e+00
1.101872270656420e-03	2.486000e+00
1.101935127799277e-03	2.485706e+00
1.101997984942133e-03	2.485395e+00
1.102060842084990e-03	2.485066e+00
1.102123699227847e-03	2.484720e+00
1.102186556370704e-03	2.484357e+00
1.102249413513560e-03	2.483976e+00
1.102312270656417e-03	2.483578e+00
1.102380842084988e-03	2.483120e+00
1.102449413513559e-03	2.482653e+00
1.102517984942130e-03	2.482175e+00
1.102586556370701e-03	2.481689e+00
1.102655127799272e-03	2.481193e+00
1.102723699227843e-03	2.480687e+00
1.102792270656414e-03	2.480171e+00
1.102830842084986e-03	2.479884e+00
1.102869413513557e-03	2.479598e+00
1.102907984942128e-03	2.479313e+00
1.102946556370699e-03	2.479029e+00
1.102985127799270e-03	2.478746e+00
1.103023699227841e-03	2.478464e+00
1.103062270656413e-03	2.478184e+00
1.103126556370698e-03	2.477719e+00
1.103190842084984e-03	2.477262e+00
1.103255127799269e-03	2.476812e+00
1.103319413513554e-03	2.476370e+00
1.103383699227839e-03	2.475936e+00
1.103447984942125e-03	2.475509e+00
1.103512270656410e-03	2.475089e+00
1.103579413513553e-03	2.474663e+00
1.103646556370695e-03	2.474258e+00
1.103713699227837e-03	2.473874e+00
1.103780842084980e-03	2.473511e+00
1.103847984942122e-03	2.473169e+00
1.103915127799265e-03	2.472847e+00
1.103982270656407e-03	2.472547e+00
1.104105127799264e-03	2.472075e+00
1.104227984942120e-03	2.471689e+00
1.104350842084977e-03	2.471387e+00
1.104473699227833e-03	2.471171e+00
1.104596556370689e-03	2.471039e+00
1.104719413513546e-03	2.470992e+00
1.104842270656402e-03	2.471030e+00
1.104923699227830e-03	2.471100e+00
1.105005127799258e-03	2.471205e+00
1.105086556370686e-03	2.471343e+00
1.105167984942115e-03	2.471516e+00
1.105249413513543e-03	2.471722e+00
1.105330842084971e-03	2.471963e+00
1.105412270656399e-03	2.472238e+00
1.105712270656397e-03	2.473539e+00
1.105819413513539e-03	2.474122e+00
1.105926556370681e-03	2.474767e+00
1.106033699227824e-03	2.475472e+00
1.106140842084966e-03	2.476240e+00
1.106247984942108e-03	2.477069e+00
1.106355127799250e-03	2.477959e+00
1.106462270656393e-03	2.478910e+00
1.106546556370678e-03	2.479697e+00
1.106630842084963e-03	2.480506e+00
1.106715127799248e-03	2.481339e+00
1.106799413513533e-03	2.482196e+00
1.106883699227819e-03	2.483076e+00
1.106967984942104e-03	2.483980e+00
1.107052270656389e-03	2.484907e+00
1.107106556370674e-03	2.485511e+00
1.107160842084960e-03	2.486121e+00
1.107215127799245e-03	2.486736e+00
1.107269413513531e-03	2.487356e+00
1.107323699227816e-03	2.487981e+00
1.107377984942102e-03	2.488611e+00
1.107432270656387e-03	2.489246e+00
1.107486556370672e-03	2.489885e+00
1.107540842084958e-03	2.490518e+00
1.107595127799243e-03	2.491146e+00
1.107649413513528e-03	2.491769e+00
1.107703699227814e-03	2.492386e+00
1.107757984942099e-03	2.492998e+00
1.107812270656385e-03	2.493604e+00
1.107879413513527e-03	2.494336e+00
1.107946556370669e-03	2.495040e+00
1.108013699227812e-03	2.495716e+00
1.108080842084955e-03	2.496366e+00
1.108147984942097e-03	2.496988e+00
1.108215127799239e-03	2.497582e+00
1.108282270656382e-03	2.498150e+00
1.108337984942096e-03	2.498593e+00
1.108393699227810e-03	2.499022e+00
1.108449413513524e-03	2.499437e+00
1.108505127799238e-03	2.499839e+00
1.108560842084952e-03	2.500228e+00
1.108616556370665e-03	2.500603e+00
1.108672270656379e-03	2.500964e+00
1.108730842084951e-03	2.501338e+00
1.108789413513522e-03	2.501713e+00
1.108847984942093e-03	2.502091e+00
1.108906556370664e-03	2.502469e+00
1.108965127799235e-03	2.502850e+00
1.109023699227806e-03	2.503232e+00
1.109082270656377e-03	2.503616e+00
1.109215127799233e-03	2.504522e+00
