time;V(V_tia);
0.00233907;1.11253;
0.00234007;1.11253;
0.00234107;1.11253;
0.00234207;1.11253;
0.00234307;1.11254;
0.00234407;1.11254;
0.00234507;1.11255;
0.00234607;1.11256;
0.00234707;1.11257;
0.00234807;1.11258;
0.00234907;1.11259;
0.00235007;1.1126;
0.00235107;1.1126;
0.00235207;1.11261;
0.00235307;1.11261;
0.00235407;1.11261;
0.00235507;1.11261;
0.00235607;1.11261;
0.00235707;1.11261;
0.00235807;1.11261;
0.00235907;1.11262;
0.00236007;1.11263;
0.00236107;1.11263;
0.00236207;1.11264;
0.00236307;1.11265;
0.00236407;1.11266;
0.00236507;1.11267;
0.00236607;1.11267;
0.00236707;1.11267;
0.00236807;1.11268;
0.00236907;1.11268;
0.00237007;1.11268;
0.00237107;1.11268;
0.00237207;1.11268;
0.00237307;1.11268;
0.00237407;1.11269;
0.00237507;1.11269;
0.00237607;1.1127;
0.00237707;1.1127;
0.00237807;1.11271;
0.00237907;1.11272;
0.00238007;1.11272;
0.00238107;1.11273;
0.00238207;1.11273;
0.00238307;1.11274;
0.00238407;1.11274;
0.00238507;1.11274;
0.00238607;1.11274;
0.00238707;1.11274;
0.00238807;1.11274;
0.00238907;1.11275;
0.00239007;1.11275;
0.00239107;1.11275;
0.00239207;1.11276;
0.00239307;1.11277;
0.00239407;1.11277;
0.00239507;1.11278;
0.00239607;1.11278;
0.00239707;1.11279;
0.00239807;1.11279;
0.00239907;1.11279;
0.00240007;1.11279;
0.00240107;1.11279;
0.00240207;1.11279;
0.00240307;1.1128;
0.00240407;1.1128;
0.00240507;1.1128;
0.00240607;1.1128;
0.00240707;1.11281;
0.00240807;1.11281;
0.00240907;1.11282;
0.00241007;1.11282;
0.00241107;1.11283;
0.00241207;1.11283;
0.00241307;1.11283;
0.00241407;1.11284;
0.00241507;1.11284;
0.00241607;1.11284;
0.00241707;1.11284;
0.00241807;1.11284;
0.00241907;1.11284;
0.00242007;1.11284;
0.00242107;1.11285;
0.00242207;1.11285;
0.00242307;1.11285;
0.00242407;1.11286;
0.00242507;1.11286;
0.00242607;1.11287;
0.00242707;1.11287;
0.00242807;1.11287;
0.00242907;1.11287;
0.00243007;1.11288;
0.00243107;1.11288;
0.00243207;1.11288;
0.00243307;1.11288;
0.00243407;1.11288;
0.00243507;1.11288;
0.00243607;1.11288;
0.00243707;1.11289;
0.00243807;1.11289;
0.00243907;1.11289;
0.00244007;1.11289;
0.00244107;1.1129;
0.00244207;1.1129;
0.00244307;1.1129;
0.00244407;1.1129;
0.00244507;1.11291;
0.00244607;1.11291;
0.00244707;1.11291;
0.00244807;1.11291;
0.00244907;1.11291;
0.00245007;1.11291;
0.00245107;1.11291;
0.00245207;1.11291;
0.00245307;1.11291;
0.00245407;1.11292;
0.00245507;1.11292;
0.00245607;1.11292;
0.00245707;1.11292;
0.00245807;1.11293;
0.00245907;1.11293;
0.00246007;1.11293;
0.00246107;1.11293;
0.00246207;1.11293;
0.00246307;1.11293;
0.00246407;1.11293;
0.00246507;1.11293;
0.00246607;1.11293;
0.00246707;1.11293;
0.00246807;1.11293;
0.00246907;1.11294;
0.00247007;1.11294;
0.00247107;1.11294;
0.00247207;1.11294;
0.00247307;1.11294;
0.00247407;1.11294;
0.00247507;1.11294;
0.00247607;1.11294;
0.00247707;1.11294;
0.00247807;1.11295;
0.00247907;1.11295;
0.00248007;1.11295;
0.00248107;1.11295;
0.00248207;1.11295;
0.00248307;1.11295;
0.00248407;1.11295;
0.00248507;1.11295;
0.00248607;1.11295;
0.00248707;1.11295;
0.00248807;1.11295;
0.00248907;1.11295;
0.00249007;1.11295;
0.00249107;1.11295;
0.00249207;1.11295;
0.00249307;1.11295;
0.00249407;1.11295;
0.00249507;1.11295;
0.00249607;1.11295;
0.00249707;1.11295;
0.00249807;1.11295;
0.00249907;1.11295;
0.00250007;1.11295;
0.00250107;1.11295;
0.00250207;1.11295;
0.00250307;1.11295;
0.00250407;1.11295;
0.00250507;1.11295;
0.00250607;1.11295;
0.00250707;1.11295;
0.00250807;1.11295;
0.00250907;1.11295;
0.00251007;1.11295;
0.00251107;1.11295;
0.00251207;1.11295;
0.00251307;1.11295;
0.00251407;1.11295;
0.00251507;1.11295;
0.00251607;1.11295;
0.00251707;1.11295;
0.00251807;1.11295;
0.00251907;1.11295;
0.00252007;1.11295;
0.00252107;1.11295;
0.00252207;1.11295;
0.00252307;1.11295;
0.00252407;1.11294;
0.00252507;1.11294;
0.00252607;1.11294;
0.00252707;1.11294;
0.00252807;1.11294;
0.00252907;1.11294;
0.00253007;1.11294;
0.00253107;1.11294;
0.00253207;1.11294;
0.00253307;1.11294;
0.00253407;1.11293;
0.00253507;1.11293;
0.00253607;1.11293;
0.00253707;1.11293;
0.00253807;1.11293;
0.00253907;1.11293;
0.00254007;1.11293;
0.00254107;1.11293;
0.00254207;1.11292;
0.00254307;1.11292;
0.00254407;1.11292;
0.00254507;1.11292;
0.00254607;1.11292;
0.00254707;1.11292;
0.00254807;1.11292;
0.00254907;1.11291;
0.00255007;1.11291;
0.00255107;1.11291;
0.00255207;1.11291;
0.00255307;1.11291;
0.00255407;1.11291;
0.00255507;1.1129;
0.00255607;1.1129;
0.00255707;1.1129;
0.00255807;1.1129;
0.00255907;1.1129;
0.00256007;1.11289;
0.00256107;1.11289;
0.00256207;1.11289;
0.00256307;1.11289;
0.00256407;1.11289;
0.00256507;1.11289;
0.00256607;1.11288;
0.00256707;1.11288;
0.00256807;1.11288;
0.00256907;1.11288;
0.00257007;1.11287;
0.00257107;1.11287;
0.00257207;1.11287;
0.00257307;1.11287;
0.00257407;1.11286;
0.00257507;1.11286;
0.00257607;1.11286;
0.00257707;1.11286;
0.00257807;1.11286;
0.00257907;1.11285;
0.00258007;1.11285;
0.00258107;1.11285;
0.00258207;1.11285;
0.00258307;1.11284;
0.00258407;1.11284;
0.00258507;1.11284;
0.00258607;1.11283;
0.00258707;1.11283;
0.00258807;1.11283;
0.00258907;1.11283;
0.00259007;1.11282;
0.00259107;1.11282;
0.00259207;1.11282;
0.00259307;1.11281;
0.00259407;1.11281;
0.00259507;1.11281;
0.00259607;1.1128;
0.00259707;1.1128;
0.00259807;1.1128;
0.00259907;1.1128;
0.00260007;1.11279;
0.00260107;1.11279;
0.00260207;1.11279;
0.00260307;1.11278;
0.00260407;1.11278;
0.00260507;1.11278;
0.00260607;1.11277;
0.00260707;1.11277;
0.00260807;1.11277;
0.00260907;1.11276;
0.00261007;1.11276;
0.00261107;1.11275;
0.00261207;1.11275;
0.00261307;1.11275;
0.00261407;1.11274;
0.00261507;1.11274;
0.00261607;1.11274;
0.00261707;1.11273;
0.00261807;1.11273;
0.00261907;1.11273;
0.00262007;1.11272;
0.00262107;1.11272;
0.00262207;1.11271;
0.00262307;1.11271;
0.00262407;1.11271;
0.00262507;1.1127;
0.00262607;1.1127;
0.00262707;1.11269;
0.00262807;1.11269;
0.00262907;1.11269;
0.00263007;1.11268;
0.00263107;1.11268;
0.00263207;1.11267;
0.00263307;1.11267;
0.00263407;1.11266;
0.00263507;1.11266;
0.00263607;1.11266;
0.00263707;1.11265;
0.00263807;1.11265;
0.00263907;1.11264;
0.00264007;1.11264;
0.00264107;1.11263;
0.00264207;1.11263;
0.00264307;1.11262;
0.00264407;1.11262;
0.00264507;1.11261;
0.00264607;1.11261;
0.00264707;1.11261;
0.00264807;1.1126;
0.00264907;1.1126;
0.00265007;1.11259;
0.00265107;1.11259;
0.00265207;1.11258;
0.00265307;1.11258;
0.00265407;1.11257;
0.00265507;1.11257;
0.00265607;1.11256;
0.00265707;1.11256;
0.00265807;1.11255;
0.00265907;1.11255;
0.00266007;1.11254;
0.00266107;1.11254;
0.00266207;1.11253;
0.00266307;1.11253;
0.00266407;1.11252;
0.00266507;1.11251;
0.00266607;1.11251;
0.00266707;1.1125;
0.00266807;1.1125;
0.00266907;1.11249;
0.00267007;1.11249;
0.00267107;1.11248;
0.00267207;1.11248;
0.00267307;1.11247;
0.00267407;1.11247;
0.00267507;1.11246;
0.00267607;1.11245;
0.00267707;1.11245;
0.00267807;1.11244;
0.00267907;1.11244;
0.00268007;1.11243;
0.00268107;1.11243;
0.00268207;1.11242;
0.00268307;1.11241;
0.00268407;1.11241;
0.00268507;1.1124;
0.00268607;1.1124;
0.00268707;1.11239;
0.00268807;1.11238;
0.00268907;1.11238;
0.00269007;1.11237;
0.00269107;1.11237;
0.00269207;1.11236;
0.00269307;1.11235;
0.00269407;1.11235;
0.00269507;1.11234;
0.00269607;1.11233;
0.00269707;1.11233;
0.00269807;1.11232;
0.00269907;1.11232;
0.00270007;1.11231;
0.00270107;1.1123;
0.00270207;1.1123;
0.00270307;1.11229;
0.00270407;1.11228;
0.00270507;1.11228;
0.00270607;1.11227;
0.00270707;1.11226;
0.00270807;1.11226;
0.00270907;1.11225;
0.00271007;1.11224;
0.00271107;1.11224;
0.00271207;1.11223;
0.00271307;1.11222;
0.00271407;1.11222;
0.00271507;1.11221;
0.00271607;1.1122;
0.00271707;1.11219;
0.00271807;1.11219;
0.00271907;1.11218;
0.00272007;1.11217;
0.00272107;1.11217;
0.00272207;1.11216;
0.00272307;1.11215;
0.00272407;1.11214;
0.00272507;1.11214;
0.00272607;1.11213;
0.00272707;1.11212;
0.00272807;1.11212;
0.00272907;1.11211;
0.00273007;1.1121;
0.00273107;1.11209;
0.00273207;1.11209;
0.00273307;1.11208;
0.00273407;1.11207;
0.00273507;1.11206;
0.00273607;1.11206;
0.00273707;1.11205;
0.00273807;1.11204;
0.00273907;1.11203;
0.00274007;1.11203;
0.00274107;1.11202;
0.00274207;1.11201;
0.00274307;1.112;
0.00274407;1.11199;
0.00274507;1.11199;
0.00274607;1.11198;
0.00274707;1.11197;
0.00274807;1.11196;
0.00274907;1.11195;
0.00275007;1.11195;
0.00275107;1.11194;
0.00275207;1.11193;
0.00275307;1.11192;
0.00275407;1.11191;
0.00275507;1.11191;
0.00275607;1.1119;
0.00275707;1.11189;
0.00275807;1.11188;
0.00275907;1.11187;
0.00276007;1.11186;
0.00276107;1.11186;
0.00276207;1.11185;
0.00276307;1.11184;
0.00276407;1.11183;
0.00276507;1.11182;
0.00276607;1.11181;
0.00276707;1.1118;
0.00276807;1.1118;
0.00276907;1.11179;
0.00277007;1.11178;
0.00277107;1.11177;
0.00277207;1.11176;
0.00277307;1.11175;
0.00277407;1.11174;
0.00277507;1.11174;
0.00277607;1.11173;
0.00277707;1.11172;
0.00277807;1.11171;
0.00277907;1.1117;
0.00278007;1.11169;
0.00278107;1.11168;
0.00278207;1.11167;
0.00278307;1.11166;
0.00278407;1.11165;
0.00278507;1.11165;
0.00278607;1.11164;
0.00278707;1.11163;
0.00278807;1.11162;
0.00278907;1.11161;
0.00279007;1.1116;
0.00279107;1.11159;
0.00279207;1.11158;
0.00279307;1.11157;
0.00279407;1.11156;
0.00279507;1.11155;
0.00279607;1.11154;
0.00279707;1.11153;
0.00279807;1.11152;
0.00279907;1.11151;
0.00280007;1.1115;
0.00280107;1.11149;
0.00280207;1.11148;
0.00280307;1.11148;
0.00280407;1.11147;
0.00280507;1.11146;
0.00280607;1.11145;
0.00280707;1.11144;
0.00280807;1.11143;
0.00280907;1.11142;
0.00281007;1.11141;
0.00281107;1.1114;
0.00281207;1.11139;
0.00281307;1.11138;
0.00281407;1.11137;
0.00281507;1.11136;
0.00281607;1.11135;
0.00281707;1.11134;
0.00281807;1.11133;
0.00281907;1.11132;
0.00282007;1.1113;
0.00282107;1.11129;
0.00282207;1.11128;
0.00282307;1.11127;
0.00282407;1.11126;
0.00282507;1.11125;
0.00282607;1.11124;
0.00282707;1.11123;
0.00282807;1.11122;
0.00282907;1.11121;
0.00283007;1.1112;
0.00283107;1.11119;
0.00283207;1.11118;
0.00283307;1.11117;
0.00283407;1.11116;
0.00283507;1.11115;
0.00283607;1.11114;
0.00283707;1.11113;
0.00283807;1.11111;
0.00283907;1.1111;
0.00284007;1.11109;
0.00284107;1.11108;
0.00284207;1.11107;
0.00284307;1.11106;
0.00284407;1.11105;
0.00284507;1.11104;
0.00284607;1.11103;
0.00284707;1.11102;
0.00284807;1.111;
0.00284907;1.11099;
0.00285007;1.11098;
0.00285107;1.11097;
0.00285207;1.11096;
0.00285307;1.11095;
0.00285407;1.11094;
0.00285507;1.11093;
0.00285607;1.11091;
0.00285707;1.1109;
0.00285807;1.11089;
0.00285907;1.11088;
0.00286007;1.11087;
0.00286107;1.11086;
0.00286207;1.11085;
0.00286307;1.11083;
0.00286407;1.11082;
0.00286507;1.11081;
0.00286607;1.1108;
0.00286707;1.11079;
0.00286807;1.11078;
0.00286907;1.11076;
0.00287007;1.11075;
0.00287107;1.11074;
0.00287207;1.11073;
0.00287307;1.11072;
0.00287407;1.1107;
0.00287507;1.11069;
0.00287607;1.11068;
0.00287707;1.11067;
0.00287807;1.11066;
0.00287907;1.11064;
0.00288007;1.11063;
0.00288107;1.11062;
0.00288207;1.11061;
0.00288307;1.11059;
0.00288407;1.11058;
0.00288507;1.11057;
0.00288607;1.11056;
0.00288707;1.11055;
0.00288807;1.11053;
0.00288907;1.11052;
0.00289007;1.11051;
0.00289107;1.1105;
0.00289207;1.11048;
0.00289307;1.11047;
0.00289407;1.11046;
0.00289507;1.11045;
0.00289607;1.11043;
0.00289707;1.11042;
0.00289807;1.11041;
0.00289907;1.11039;
0.00290007;1.11038;
0.00290107;1.11037;
0.00290207;1.11036;
0.00290307;1.11034;
0.00290407;1.11033;
0.00290507;1.11032;
0.00290607;1.1103;
0.00290707;1.11029;
0.00290807;1.11028;
0.00290907;1.11027;
0.00291007;1.11025;
0.00291107;1.11024;
0.00291207;1.11023;
0.00291307;1.11021;
0.00291407;1.1102;
0.00291507;1.11019;
0.00291607;1.11017;
0.00291707;1.11016;
0.00291807;1.11015;
0.00291907;1.11013;
0.00292007;1.11012;
0.00292107;1.11011;
0.00292207;1.11009;
0.00292307;1.11008;
0.00292407;1.11007;
0.00292507;1.11005;
0.00292607;1.11004;
0.00292707;1.11002;
0.00292807;1.11001;
0.00292907;1.11;
0.00293007;1.10998;
0.00293107;1.10997;
0.00293207;1.10996;
0.00293307;1.10994;
0.00293407;1.10993;
0.00293507;1.10991;
0.00293607;1.1099;
0.00293707;1.10989;
0.00293807;1.10987;
0.00293907;1.10986;
0.00294007;1.10984;
0.00294107;1.10983;
0.00294207;1.10982;
0.00294307;1.1098;
0.00294407;1.10979;
0.00294507;1.10977;
0.00294607;1.10976;
0.00294707;1.10975;
0.00294807;1.10973;
0.00294907;1.10972;
0.00295007;1.1097;
0.00295107;1.10969;
0.00295207;1.10967;
0.00295307;1.10966;
0.00295407;1.10964;
0.00295507;1.10963;
0.00295607;1.10962;
0.00295707;1.1096;
0.00295807;1.10959;
0.00295907;1.10957;
0.00296007;1.10956;
0.00296107;1.10954;
0.00296207;1.10953;
0.00296307;1.10951;
0.00296407;1.1095;
0.00296507;1.10948;
0.00296607;1.10947;
0.00296707;1.10945;
0.00296807;1.10944;
0.00296907;1.10942;
0.00297007;1.10941;
0.00297107;1.10939;
0.00297207;1.10938;
0.00297307;1.10936;
0.00297407;1.10935;
0.00297507;1.10933;
0.00297607;1.10932;
0.00297707;1.1093;
0.00297807;1.10929;
0.00297907;1.10927;
0.00298007;1.10926;
0.00298107;1.10924;
0.00298207;1.10923;
0.00298307;1.10921;
0.00298407;1.1092;
0.00298507;1.10918;
0.00298607;1.10917;
0.00298707;1.10915;
0.00298807;1.10913;
0.00298907;1.10912;
0.00299007;1.1091;
0.00299107;1.10909;
0.00299207;1.10907;
0.00299307;1.10906;
0.00299407;1.10904;
0.00299507;1.10902;
0.00299607;1.10901;
0.00299707;1.10899;
0.00299807;1.10898;
0.00299907;1.10896;
0.003;1.10895;
0.003;1.10895;
0.003;1.10895;
0.00300001;1.10895;
0.00300001;1.10895;
0.00300001;1.10895;
0.00300001;1.10895;
0.00300001;1.10895;
0.00300001;1.10895;
0.00300001;1.10895;
0.00300002;1.10895;
0.00300003;1.10895;
0.00300005;1.10895;
0.00300009;1.10894;
0.00300017;1.10893;
0.00300033;1.1089;
0.00300066;1.10874;
0.00300118;1.1083;
0.00300175;1.10756;
0.0030024;1.10645;
0.00300318;1.10485;
0.00300407;1.10284;
0.00300501;1.10081;
0.00300583;1.09931;
0.00300616;1.09881;
0.00300637;1.09854;
0.00300649;1.09839;
0.00300653;1.09834;
0.00300656;1.09831;
0.00300659;1.09828;
0.0030066;1.09826;
0.0030066;1.09826;
0.00300661;1.09826;
0.00300661;1.09825;
0.00300662;1.09825;
0.00300662;1.09824;
0.00300663;1.09823;
0.00300666;1.09821;
0.00300668;1.09818;
0.00300672;1.09814;
0.00300676;1.0981;
0.00300683;1.09804;
0.00300691;1.09798;
0.00300702;1.09789;
0.00300719;1.09778;
0.00300746;1.09765;
0.00300759;1.09761;
0.00300778;1.09758;
0.0030079;1.09758;
0.00300805;1.0976;
0.00300834;1.09768;
0.00300868;1.09786;
0.00300932;1.09844;
0.00301032;1.09985;
0.00301106;1.10117;
0.00301181;1.1026;
0.00301243;1.10378;
0.00301311;1.10493;
0.0030138;1.10591;
0.00301448;1.10658;
0.00301529;1.10699;
0.00301629;1.10682;
0.00301714;1.10615;
0.00301784;1.10529;
0.00301847;1.10433;
0.00301904;1.10338;
0.00301974;1.10219;
0.00302039;1.10113;
0.00302102;1.10019;
0.00302178;1.09931;
0.00302268;1.09867;
0.00302353;1.09853;
0.00302411;1.0987;
0.00302483;1.09919;
0.00302536;1.09971;
0.00302601;1.1005;
0.00302701;1.1019;
0.00302801;1.10332;
0.00302869;1.10419;
0.00302931;1.10484;
0.00302993;1.10533;
0.00303082;1.10567;
0.0030318;1.10553;
0.0030328;1.10489;
0.0030338;1.10386;
0.00303464;1.10281;
0.00303533;1.1019;
0.00303604;1.10103;
0.00303694;1.1001;
0.00303794;1.09942;
0.0030386;1.09921;
0.00303919;1.09921;
0.00303981;1.09939;
0.00304039;1.09971;
0.00304117;1.10033;
0.00304209;1.10126;
0.00304309;1.10235;
0.0030439;1.10319;
0.00304454;1.10376;
0.00304519;1.1042;
0.00304586;1.1045;
0.00304672;1.1046;
0.00304772;1.10434;
0.00304872;1.10372;
0.00304972;1.10284;
0.0030505;1.10207;
0.00305129;1.1013;
0.00305218;1.10054;
0.00305318;1.09992;
0.00305385;1.09969;
0.00305458;1.09963;
0.00305546;1.09982;
0.00305635;1.10025;
0.00305735;1.10096;
0.00305835;1.10178;
0.00305935;1.10258;
0.00306004;1.10305;
0.0030607;1.1034;
0.0030614;1.10364;
0.00306215;1.10372;
0.0030631;1.10356;
0.0030641;1.10312;
0.0030651;1.10247;
0.0030659;1.10187;
0.00306673;1.10125;
0.0030677;1.1006;
0.0030687;1.10013;
0.00306967;1.09991;
0.00307067;1.09995;
0.00307167;1.10025;
0.00307267;1.10075;
0.00307367;1.10136;
0.00307467;1.10198;
0.00307557;1.10246;
0.00307624;1.10273;
0.00307705;1.10292;
0.00307785;1.10296;
0.00307885;1.1028;
0.00307985;1.10242;
0.00308085;1.1019;
0.0030818;1.10135;
0.0030828;1.1008;
0.0030838;1.10035;
0.0030848;1.10008;
0.0030858;1.10002;
0.0030868;1.10016;
0.0030878;1.10048;
0.0030888;1.10091;
0.0030898;1.10138;
0.0030908;1.10182;
0.0030918;1.10214;
0.00309273;1.1023;
0.0030936;1.10231;
0.0030946;1.10215;
0.0030956;1.10184;
0.0030966;1.10142;
0.0030976;1.10098;
0.0030986;1.10056;
0.0030996;1.10024;
0.0031006;1.10006;
0.0031016;1.10004;
0.0031026;1.10018;
0.0031036;1.10044;
0.0031046;1.10078;
0.0031056;1.10113;
0.0031066;1.10144;
0.0031076;1.10166;
0.0031086;1.10176;
0.0031096;1.10171;
0.0031106;1.10153;
0.0031116;1.10125;
0.0031126;1.10091;
0.0031136;1.10057;
0.0031146;1.10027;
0.0031156;1.10007;
0.0031166;1.09997;
0.0031176;1.1;
0.0031186;1.10014;
0.0031196;1.10037;
0.0031206;1.10063;
0.0031216;1.10089;
0.0031226;1.1011;
0.0031236;1.10122;
0.0031246;1.10124;
0.0031256;1.10116;
0.0031266;1.10098;
0.0031276;1.10074;
0.0031286;1.10047;
0.0031296;1.10022;
0.0031306;1.10001;
0.0031316;1.09988;
0.0031326;1.09984;
0.0031336;1.0999;
0.0031346;1.10003;
0.0031356;1.10021;
0.0031366;1.10041;
0.0031376;1.10059;
0.0031386;1.10072;
0.0031396;1.10078;
0.0031406;1.10076;
0.0031416;1.10065;
0.0031426;1.10049;
0.0031436;1.10029;
0.0031446;1.10008;
0.0031456;1.09989;
0.0031466;1.09975;
0.0031476;1.09968;
0.0031486;1.09967;
0.0031496;1.09974;
0.0031506;1.09985;
0.0031516;1.09999;
0.0031526;1.10013;
0.0031536;1.10025;
0.0031546;1.10033;
0.0031556;1.10034;
0.0031566;1.10029;
0.0031576;1.10019;
0.0031586;1.10004;
0.0031596;1.09988;
0.0031606;1.09972;
0.0031616;1.09958;
0.0031626;1.09949;
0.0031636;1.09945;
0.0031646;1.09946;
0.0031656;1.09952;
0.0031666;1.09962;
0.0031676;1.09972;
0.0031686;1.09982;
0.0031696;1.09989;
0.0031706;1.09993;
0.0031716;1.09991;
0.0031726;1.09985;
0.0031736;1.09975;
0.0031746;1.09963;
0.0031756;1.0995;
0.0031766;1.09937;
0.0031776;1.09928;
0.0031786;1.09922;
0.0031796;1.0992;
0.0031806;1.09922;
0.0031816;1.09927;
0.0031826;1.09934;
0.0031836;1.09942;
0.0031846;1.09948;
0.0031856;1.09952;
0.0031866;1.09952;
0.0031876;1.09949;
0.0031886;1.09943;
0.0031896;1.09934;
0.0031906;1.09923;
0.0031916;1.09913;
0.0031926;1.09904;
0.0031936;1.09897;
0.0031946;1.09893;
0.0031956;1.09892;
0.0031966;1.09894;
0.0031976;1.09899;
0.0031986;1.09904;
0.0031996;1.09909;
0.0032006;1.09912;
0.0032016;1.09914;
0.0032026;1.09912;
0.0032036;1.09908;
0.0032046;1.09902;
0.0032056;1.09894;
0.0032066;1.09885;
0.0032076;1.09877;
0.0032086;1.0987;
0.0032096;1.09865;
0.0032106;1.09863;
0.0032116;1.09862;
0.0032126;1.09864;
0.0032136;1.09867;
0.0032146;1.09871;
0.0032156;1.09874;
0.0032166;1.09875;
0.0032176;1.09875;
0.0032186;1.09872;
0.0032196;1.09868;
0.0032206;1.09862;
0.0032216;1.09855;
0.0032226;1.09848;
0.0032236;1.09841;
0.0032246;1.09836;
0.0032256;1.09832;
0.0032266;1.09831;
0.0032276;1.09831;
0.0032286;1.09832;
0.0032296;1.09834;
0.0032306;1.09836;
0.0032316;1.09837;
0.0032326;1.09837;
0.0032336;1.09836;
0.0032346;1.09832;
0.0032356;1.09828;
0.0032366;1.09822;
0.0032376;1.09816;
0.0032386;1.09811;
0.0032396;1.09805;
0.0032406;1.09801;
0.0032416;1.09798;
0.0032426;1.09797;
0.0032436;1.09797;
0.0032446;1.09798;
0.0032456;1.09799;
0.0032466;1.09799;
0.0032476;1.09799;
0.0032486;1.09798;
0.0032496;1.09796;
0.0032506;1.09793;
0.0032516;1.09788;
0.0032526;1.09783;
0.0032536;1.09778;
0.0032546;1.09773;
0.0032556;1.09769;
0.0032566;1.09766;
0.0032576;1.09763;
0.0032586;1.09762;
0.0032596;1.09762;
0.0032606;1.09762;
0.0032616;1.09762;
0.0032626;1.09762;
0.0032636;1.09761;
0.0032646;1.09759;
0.0032656;1.09756;
0.0032666;1.09753;
0.0032676;1.09749;
0.0032686;1.09744;
0.0032696;1.0974;
0.0032706;1.09735;
0.0032716;1.09732;
0.0032726;1.09729;
0.0032736;1.09727;
0.0032746;1.09726;
0.0032756;1.09725;
0.0032766;1.09724;
0.0032776;1.09724;
0.0032786;1.09723;
0.0032796;1.09721;
0.0032806;1.09719;
0.0032816;1.09716;
0.0032826;1.09713;
0.0032836;1.09709;
0.0032846;1.09705;
0.0032856;1.09701;
0.0032866;1.09697;
0.0032876;1.09694;
0.0032886;1.09691;
0.0032896;1.0969;
0.0032906;1.09688;
0.0032916;1.09687;
0.0032926;1.09686;
0.0032936;1.09685;
0.0032946;1.09683;
0.0032956;1.09681;
0.0032966;1.09679;
0.0032976;1.09676;
0.0032986;1.09672;
0.0032996;1.09669;
0.0033006;1.09665;
0.0033016;1.09661;
0.0033026;1.09658;
0.0033036;1.09655;
0.0033046;1.09653;
0.0033056;1.09651;
0.0033066;1.09649;
0.0033076;1.09648;
0.0033086;1.09647;
0.0033096;1.09645;
0.0033106;1.09643;
0.0033116;1.09641;
0.0033126;1.09638;
0.0033136;1.09635;
0.0033146;1.09632;
0.0033156;1.09628;
0.0033166;1.09625;
0.0033176;1.09621;
0.0033186;1.09618;
0.0033196;1.09616;
0.0033206;1.09613;
0.0033216;1.09612;
0.0033226;1.0961;
0.0033236;1.09608;
0.0033246;1.09606;
0.0033256;1.09604;
0.0033266;1.09602;
0.0033276;1.096;
0.0033286;1.09597;
0.0033296;1.09594;
0.0033306;1.0959;
0.0033316;1.09587;
0.0033326;1.09584;
0.0033336;1.09581;
0.0033346;1.09578;
0.0033356;1.09575;
0.0033366;1.09573;
0.0033376;1.09571;
0.0033386;1.09569;
0.0033396;1.09567;
0.0033406;1.09565;
0.0033416;1.09563;
0.0033426;1.0956;
0.0033436;1.09558;
0.0033446;1.09555;
0.0033456;1.09552;
0.0033466;1.09549;
0.0033476;1.09545;
0.0033486;1.09542;
0.0033496;1.09539;
0.0033506;1.09537;
0.0033516;1.09534;
0.0033526;1.09532;
0.0033536;1.0953;
0.0033546;1.09528;
0.0033556;1.09525;
0.0033566;1.09523;
0.0033576;1.09521;
0.0033586;1.09518;
0.0033596;1.09515;
0.0033606;1.09512;
0.0033616;1.09509;
0.0033626;1.09506;
0.0033636;1.09503;
0.0033646;1.095;
0.0033656;1.09497;
0.0033666;1.09495;
0.0033676;1.09492;
0.0033686;1.0949;
0.0033696;1.09487;
0.0033706;1.09485;
0.0033716;1.09483;
0.0033726;1.0948;
0.0033736;1.09478;
0.0033746;1.09475;
0.0033756;1.09472;
0.0033766;1.09469;
0.0033776;1.09466;
0.0033786;1.09463;
0.0033796;1.0946;
0.0033806;1.09457;
0.0033816;1.09455;
0.0033826;1.09452;
0.0033836;1.09449;
0.0033846;1.09447;
0.0033856;1.09444;
0.0033866;1.09442;
0.0033876;1.0944;
0.0033886;1.09437;
0.0033896;1.09434;
0.0033906;1.09431;
0.0033916;1.09429;
0.0033926;1.09426;
0.0033936;1.09423;
0.0033946;1.0942;
0.0033956;1.09417;
0.0033966;1.09414;
0.0033976;1.09411;
0.0033986;1.09408;
0.0033996;1.09406;
0.0034006;1.09403;
0.0034016;1.09401;
0.0034026;1.09398;
0.0034036;1.09396;
0.0034046;1.09393;
0.0034056;1.0939;
0.0034066;1.09387;
0.0034076;1.09384;
0.0034086;1.09381;
0.0034096;1.09378;
0.0034106;1.09375;
0.0034116;1.09372;
0.0034126;1.0937;
0.0034136;1.09367;
0.0034146;1.09364;
0.0034156;1.09361;
0.0034166;1.09359;
0.0034176;1.09356;
0.0034186;1.09354;
0.0034196;1.09351;
0.0034206;1.09348;
0.0034216;1.09345;
0.0034226;1.09342;
0.0034236;1.09339;
0.0034246;1.09336;
0.0034256;1.09333;
0.0034266;1.0933;
0.0034276;1.09328;
0.0034286;1.09325;
0.0034296;1.09322;
0.0034306;1.09319;
0.0034316;1.09316;
0.0034326;1.09314;
0.0034336;1.09311;
0.0034346;1.09308;
0.0034356;1.09305;
0.0034366;1.09303;
0.0034376;1.093;
0.0034386;1.09297;
0.0034396;1.09294;
0.0034406;1.09291;
0.0034416;1.09288;
0.0034426;1.09285;
0.0034436;1.09282;
0.0034446;1.09279;
0.0034456;1.09276;
