time;V(V_filt);
0.00502563;-0.000290348;
0.00502663;-0.000270892;
0.00502763;-0.000254636;
0.00502863;-0.00024106;
0.00502963;-0.000229724;
0.00503063;-0.000220261;
0.00503163;-0.000212362;
0.00503263;-0.000205769;
0.00503363;-0.000200266;
0.00503463;-0.000195675;
0.00503563;-0.000191843;
0.00503663;-0.000188645;
0.00503763;-0.000185976;
0.00503863;-0.000183749;
0.00503963;-0.000181891;
0.00504063;-0.00018034;
0.00504163;-0.000179046;
0.00504263;-0.000177965;
0.00504363;-0.000177063;
0.00504463;-0.00017631;
0.00504563;-0.000175682;
0.00504663;-0.000175157;
0.00504763;-0.000174718;
0.00504863;-0.000174352;
0.00504963;-0.000174046;
0.00505063;-0.00017379;
0.00505163;-0.000173576;
0.00505263;-0.000173397;
0.00505363;-0.000173247;
0.00505463;-0.000173121;
0.00505563;-0.000173016;
0.00505663;-0.000172927;
0.00505763;-0.000172853;
0.00505863;-0.00017279;
0.00505963;-0.000172737;
0.00506063;-0.000172692;
0.00506163;-0.000172654;
0.00506263;-0.000172622;
0.00506363;-0.000172594;
0.00506463;-0.00017257;
0.00506563;-0.00017255;
0.00506663;-0.000172532;
0.00506763;-0.000172516;
0.00506863;-0.000172503;
0.00506963;-0.000172491;
0.00507063;-0.00017248;
0.00507163;-0.00017247;
0.00507263;-0.000172461;
0.00507363;-0.000172453;
0.00507463;-0.000172445;
0.00507563;-0.000172438;
0.00507663;-0.000172431;
0.00507763;-0.000172424;
0.00507863;-0.000172418;
0.00507963;-0.000172412;
0.00508063;-0.000172406;
0.00508163;-0.0001724;
0.00508263;-0.000172395;
0.00508363;-0.000172389;
0.00508463;-0.000172383;
0.00508563;-0.000172378;
0.00508663;-0.000172372;
0.00508763;-0.000172367;
0.00508863;-0.000172361;
0.00508963;-0.000172355;
0.00509063;-0.00017235;
0.00509163;-0.000172344;
0.00509263;-0.000172338;
0.00509363;-0.000172332;
0.00509463;-0.000172327;
0.00509563;-0.000172321;
0.00509663;-0.000172315;
0.00509763;-0.000172309;
0.00509863;-0.000172303;
0.00509963;-0.000172297;
0.00510063;-0.00017229;
0.00510163;-0.000172284;
0.00510263;-0.000172278;
0.00510363;-0.000172271;
0.00510463;-0.000172265;
0.00510563;-0.000172258;
0.00510663;-0.000172252;
0.00510763;-0.000172245;
0.00510863;-0.000172238;
0.00510963;-0.000172232;
0.00511063;-0.000172225;
0.00511163;-0.000172218;
0.00511263;-0.000172211;
0.00511363;-0.000172204;
0.00511463;-0.000172197;
0.00511563;-0.00017219;
0.00511663;-0.000172182;
0.00511763;-0.000172175;
0.00511863;-0.000172168;
0.00511963;-0.00017216;
0.00512063;-0.000172153;
0.00512163;-0.000172145;
0.00512263;-0.000172137;
0.00512363;-0.00017213;
0.00512463;-0.000172122;
0.00512563;-0.000172114;
0.00512663;-0.000172106;
0.00512763;-0.000172098;
0.00512863;-0.00017209;
0.00512963;-0.000172082;
0.00513063;-0.000172074;
0.00513163;-0.000172065;
0.00513263;-0.000172057;
0.00513363;-0.000172049;
0.00513463;-0.00017204;
0.00513563;-0.000172032;
0.00513663;-0.000172023;
0.00513763;-0.000172014;
0.00513863;-0.000172006;
0.00513963;-0.000171997;
0.00514063;-0.000171988;
0.00514163;-0.000171979;
0.00514263;-0.00017197;
0.00514363;-0.000171961;
0.00514463;-0.000171952;
0.00514563;-0.000171942;
0.00514663;-0.000171933;
0.00514763;-0.000171924;
0.00514863;-0.000171914;
0.00514963;-0.000171905;
0.00515063;-0.000171895;
0.00515163;-0.000171886;
0.00515263;-0.000171876;
0.00515363;-0.000171866;
0.00515463;-0.000171856;
0.00515563;-0.000171846;
0.00515663;-0.000171836;
0.00515763;-0.000171826;
0.00515863;-0.000171816;
0.00515963;-0.000171806;
0.00516063;-0.000171796;
0.00516163;-0.000171786;
0.00516263;-0.000171775;
0.00516363;-0.000171765;
0.00516463;-0.000171754;
0.00516563;-0.000171744;
0.00516663;-0.000171733;
0.00516763;-0.000171722;
0.00516863;-0.000171711;
0.00516963;-0.000171701;
0.00517063;-0.00017169;
0.00517163;-0.000171679;
0.00517263;-0.000171668;
0.00517363;-0.000171657;
0.00517463;-0.000171645;
0.00517563;-0.000171634;
0.00517663;-0.000171623;
0.00517763;-0.000171611;
0.00517863;-0.0001716;
0.00517963;-0.000171588;
0.00518063;-0.000171577;
0.00518163;-0.000171565;
0.00518263;-0.000171553;
0.00518363;-0.000171542;
0.00518463;-0.00017153;
0.00518563;-0.000171518;
0.00518663;-0.000171506;
0.00518763;-0.000171494;
0.00518863;-0.000171482;
0.00518963;-0.000171469;
0.00519063;-0.000171457;
0.00519163;-0.000171445;
0.00519263;-0.000171432;
0.00519363;-0.00017142;
0.00519463;-0.000171407;
0.00519563;-0.000171395;
0.00519663;-0.000171382;
0.00519763;-0.000171369;
0.00519863;-0.000171356;
0.00519963;-0.000171344;
0.00520063;-0.000171331;
0.00520163;-0.000171318;
0.00520263;-0.000171304;
0.00520363;-0.000171291;
0.00520463;-0.000171278;
0.00520563;-0.000171265;
0.00520663;-0.000171251;
0.00520763;-0.000171238;
0.00520863;-0.000171225;
0.00520963;-0.000171211;
0.00521063;-0.000171197;
0.00521163;-0.000171184;
0.00521263;-0.00017117;
0.00521363;-0.000171156;
0.00521463;-0.000171142;
0.00521563;-0.000171128;
0.00521663;-0.000171114;
0.00521763;-0.0001711;
0.00521863;-0.000171086;
0.00521963;-0.000171072;
0.00522063;-0.000171057;
0.00522163;-0.000171043;
0.00522263;-0.000171029;
0.00522363;-0.000171014;
0.00522463;-0.000170999;
0.00522563;-0.000170985;
0.00522663;-0.00017097;
0.00522763;-0.000170955;
0.00522863;-0.00017094;
0.00522963;-0.000170926;
0.00523063;-0.000170911;
0.00523163;-0.000170896;
0.00523263;-0.00017088;
0.00523363;-0.000170865;
0.00523463;-0.00017085;
0.00523563;-0.000170835;
0.00523663;-0.000170819;
0.00523763;-0.000170804;
0.00523863;-0.000170788;
0.00523963;-0.000170773;
0.00524063;-0.000170757;
0.00524163;-0.000170741;
0.00524263;-0.000170726;
0.00524363;-0.00017071;
0.00524463;-0.000170694;
0.00524563;-0.000170678;
0.00524663;-0.000170662;
0.00524763;-0.000170646;
0.00524863;-0.000170629;
0.00524963;-0.000170613;
0.00525063;-0.000170597;
0.00525163;-0.00017058;
0.00525263;-0.000170564;
0.00525363;-0.000170547;
0.00525463;-0.000170531;
0.00525563;-0.000170514;
0.00525663;-0.000170497;
0.00525763;-0.000170481;
0.00525863;-0.000170464;
0.00525963;-0.000170447;
0.00526063;-0.00017043;
0.00526163;-0.000170413;
0.00526263;-0.000170396;
0.00526363;-0.000170378;
0.00526463;-0.000170361;
0.00526563;-0.000170344;
0.00526663;-0.000170326;
0.00526763;-0.000170309;
0.00526863;-0.000170291;
0.00526963;-0.000170274;
0.00527063;-0.000170256;
0.00527163;-0.000170238;
0.00527263;-0.000170221;
0.00527363;-0.000170203;
0.00527463;-0.000170185;
0.00527563;-0.000170167;
0.00527663;-0.000170149;
0.00527763;-0.000170131;
0.00527863;-0.000170112;
0.00527963;-0.000170094;
0.00528063;-0.000170076;
0.00528163;-0.000170057;
0.00528263;-0.000170039;
0.00528363;-0.00017002;
0.00528463;-0.000170002;
0.00528563;-0.000169983;
0.00528663;-0.000169964;
0.00528763;-0.000169945;
0.00528863;-0.000169927;
0.00528963;-0.000169908;
0.00529063;-0.000169889;
0.00529163;-0.00016987;
0.00529263;-0.00016985;
0.00529363;-0.000169831;
0.00529463;-0.000169812;
0.00529563;-0.000169793;
0.00529663;-0.000169773;
0.00529763;-0.000169754;
0.00529863;-0.000169734;
0.00529963;-0.000169714;
0.00530063;-0.000169695;
0.00530163;-0.000169675;
0.00530263;-0.000169655;
0.00530363;-0.000169635;
0.00530463;-0.000169615;
0.00530563;-0.000169595;
0.00530663;-0.000169575;
0.00530763;-0.000169555;
0.00530863;-0.000169535;
0.00530963;-0.000169515;
0.00531063;-0.000169494;
0.00531163;-0.000169474;
0.00531263;-0.000169453;
0.00531363;-0.000169433;
0.00531463;-0.000169412;
0.00531563;-0.000169391;
0.00531663;-0.000169371;
0.00531763;-0.00016935;
0.00531863;-0.000169329;
0.00531963;-0.000169308;
0.00532063;-0.000169287;
0.00532163;-0.000169266;
0.00532263;-0.000169245;
0.00532363;-0.000169224;
0.00532463;-0.000169202;
0.00532563;-0.000169181;
0.00532663;-0.000169159;
0.00532763;-0.000169138;
0.00532863;-0.000169116;
0.00532963;-0.000169095;
0.00533063;-0.000169073;
0.00533163;-0.000169051;
0.00533263;-0.000169029;
0.00533363;-0.000169008;
0.00533463;-0.000168986;
0.00533563;-0.000168964;
0.00533663;-0.000168942;
0.00533763;-0.000168919;
0.00533863;-0.000168897;
0.00533963;-0.000168875;
0.00534063;-0.000168852;
0.00534163;-0.00016883;
0.00534263;-0.000168808;
0.00534363;-0.000168785;
0.00534463;-0.000168762;
0.00534563;-0.00016874;
0.00534663;-0.000168717;
0.00534763;-0.000168694;
0.00534863;-0.000168671;
0.00534963;-0.000168648;
0.00535063;-0.000168625;
0.00535163;-0.000168602;
0.00535263;-0.000168579;
0.00535363;-0.000168556;
0.00535463;-0.000168532;
0.00535563;-0.000168509;
0.00535663;-0.000168486;
0.00535763;-0.000168462;
0.00535863;-0.000168439;
0.00535963;-0.000168415;
0.00536063;-0.000168391;
0.00536163;-0.000168368;
0.00536263;-0.000168344;
0.00536363;-0.00016832;
0.00536463;-0.000168296;
0.00536563;-0.000168272;
0.00536663;-0.000168248;
0.00536763;-0.000168224;
0.00536863;-0.000168199;
0.00536963;-0.000168175;
0.00537063;-0.000168151;
0.00537163;-0.000168126;
0.00537263;-0.000168102;
0.00537363;-0.000168077;
0.00537463;-0.000168053;
0.00537563;-0.000168028;
0.00537663;-0.000168003;
0.00537763;-0.000167978;
0.00537863;-0.000167954;
0.00537963;-0.000167929;
0.00538063;-0.000167904;
0.00538163;-0.000167878;
0.00538263;-0.000167853;
0.00538363;-0.000167828;
0.00538463;-0.000167803;
0.00538563;-0.000167777;
0.00538663;-0.000167752;
0.00538763;-0.000167727;
0.00538863;-0.000167701;
0.00538963;-0.000167675;
0.00539063;-0.00016765;
0.00539163;-0.000167624;
0.00539263;-0.000167598;
0.00539363;-0.000167572;
0.00539463;-0.000167546;
0.00539563;-0.00016752;
0.00539663;-0.000167494;
0.00539763;-0.000167468;
0.00539863;-0.000167442;
0.00539963;-0.000167416;
0.00540063;-0.000167389;
0.00540163;-0.000167363;
0.00540263;-0.000167336;
0.00540363;-0.00016731;
0.00540463;-0.000167283;
0.00540563;-0.000167257;
0.00540663;-0.00016723;
0.00540763;-0.000167203;
0.00540863;-0.000167176;
0.00540963;-0.000167149;
0.00541063;-0.000167122;
0.00541163;-0.000167095;
0.00541263;-0.000167068;
0.00541363;-0.000167041;
0.00541463;-0.000167014;
0.00541563;-0.000166986;
0.00541663;-0.000166959;
0.00541763;-0.000166931;
0.00541863;-0.000166904;
0.00541963;-0.000166876;
0.00542063;-0.000166849;
0.00542163;-0.000166821;
0.00542263;-0.000166793;
0.00542363;-0.000166765;
0.00542463;-0.000166737;
0.00542563;-0.000166709;
0.00542663;-0.000166681;
0.00542763;-0.000166653;
0.00542863;-0.000166625;
0.00542963;-0.000166597;
0.00543063;-0.000166568;
0.00543163;-0.00016654;
0.00543263;-0.000166511;
0.00543363;-0.000166483;
0.00543463;-0.000166454;
0.00543563;-0.000166426;
0.00543663;-0.000166397;
0.00543763;-0.000166368;
0.00543863;-0.000166339;
0.00543963;-0.00016631;
0.00544063;-0.000166281;
0.00544163;-0.000166252;
0.00544263;-0.000166223;
0.00544363;-0.000166194;
0.00544463;-0.000166165;
0.00544563;-0.000166136;
0.00544663;-0.000166106;
0.00544763;-0.000166077;
0.00544863;-0.000166047;
0.00544963;-0.000166018;
0.00545063;-0.000165988;
0.00545163;-0.000165958;
0.00545263;-0.000165929;
0.00545363;-0.000165899;
0.00545463;-0.000165869;
0.00545563;-0.000165839;
0.00545663;-0.000165809;
0.00545763;-0.000165779;
0.00545863;-0.000165749;
0.00545963;-0.000165718;
0.00546063;-0.000165688;
0.00546163;-0.000165658;
0.00546263;-0.000165627;
0.00546363;-0.000165597;
0.00546463;-0.000165566;
0.00546563;-0.000165536;
0.00546663;-0.000165505;
0.00546763;-0.000165474;
0.00546863;-0.000165444;
0.00546963;-0.000165413;
0.00547063;-0.000165382;
0.00547163;-0.000165351;
0.00547263;-0.00016532;
0.00547363;-0.000165288;
0.00547463;-0.000165257;
0.00547563;-0.000165226;
0.00547663;-0.000165195;
0.00547763;-0.000165163;
0.00547863;-0.000165132;
0.00547963;-0.0001651;
0.00548063;-0.000165069;
0.00548163;-0.000165037;
0.00548263;-0.000165005;
0.00548363;-0.000164974;
0.00548463;-0.000164942;
0.00548563;-0.00016491;
0.00548663;-0.000164878;
0.00548763;-0.000164846;
0.00548863;-0.000164814;
0.00548963;-0.000164781;
0.00549063;-0.000164749;
0.00549163;-0.000164717;
0.00549263;-0.000164684;
0.00549363;-0.000164652;
0.00549463;-0.00016462;
0.00549563;-0.000164587;
0.00549663;-0.000164554;
0.00549763;-0.000164522;
0.00549863;-0.000164489;
0.00549963;-0.000164456;
0.00550063;-0.000164423;
0.00550163;-0.00016439;
0.00550263;-0.000164357;
0.00550363;-0.000164324;
0.00550463;-0.000164291;
0.00550563;-0.000164258;
0.00550663;-0.000164224;
0.00550763;-0.000164191;
0.00550863;-0.000164158;
0.00550963;-0.000164124;
0.00551063;-0.000164091;
0.00551163;-0.000164057;
0.00551263;-0.000164023;
0.00551363;-0.00016399;
0.00551463;-0.000163956;
0.00551563;-0.000163922;
0.00551663;-0.000163888;
0.00551763;-0.000163854;
0.00551863;-0.00016382;
0.00551963;-0.000163786;
0.00552063;-0.000163752;
0.00552163;-0.000163717;
0.00552263;-0.000163683;
0.00552363;-0.000163649;
0.00552463;-0.000163614;
0.00552563;-0.00016358;
0.00552663;-0.000163545;
0.00552763;-0.00016351;
0.00552863;-0.000163476;
0.00552963;-0.000163441;
0.00553063;-0.000163406;
0.00553163;-0.000163371;
0.00553263;-0.000163336;
0.00553363;-0.000163301;
0.00553463;-0.000163266;
0.00553563;-0.000163231;
0.00553663;-0.000163196;
0.00553763;-0.000163161;
0.00553863;-0.000163125;
0.00553963;-0.00016309;
0.00554063;-0.000163054;
0.00554163;-0.000163019;
0.00554263;-0.000162983;
0.00554363;-0.000162947;
0.00554463;-0.000162912;
0.00554563;-0.000162876;
0.00554663;-0.00016284;
0.00554763;-0.000162804;
0.00554863;-0.000162768;
0.00554963;-0.000162732;
0.00555063;-0.000162696;
0.00555163;-0.00016266;
0.00555263;-0.000162623;
0.00555363;-0.000162587;
0.00555463;-0.000162551;
0.00555563;-0.000162514;
0.00555663;-0.000162478;
0.00555763;-0.000162441;
0.00555863;-0.000162405;
0.00555963;-0.000162368;
0.00556063;-0.000162331;
0.00556163;-0.000162294;
0.00556263;-0.000162257;
0.00556363;-0.00016222;
0.00556463;-0.000162183;
0.00556563;-0.000162146;
0.00556663;-0.000162109;
0.00556763;-0.000162072;
0.00556863;-0.000162035;
0.00556963;-0.000161997;
0.00557063;-0.00016196;
0.00557163;-0.000161923;
0.00557263;-0.000161885;
0.00557363;-0.000161847;
0.00557463;-0.00016181;
0.00557563;-0.000161772;
0.00557663;-0.000161734;
0.00557763;-0.000161696;
0.00557863;-0.000161658;
0.00557963;-0.00016162;
0.00558063;-0.000161582;
0.00558163;-0.000161544;
0.00558263;-0.000161506;
0.00558363;-0.000161468;
0.00558463;-0.00016143;
0.00558563;-0.000161391;
0.00558663;-0.000161353;
0.00558763;-0.000161314;
0.00558863;-0.000161276;
0.00558963;-0.000161237;
0.00559063;-0.000161198;
0.00559163;-0.00016116;
0.00559263;-0.000161121;
0.00559363;-0.000161082;
0.00559463;-0.000161043;
0.00559563;-0.000161004;
0.00559663;-0.000160965;
0.00559763;-0.000160926;
0.00559863;-0.000160887;
0.00559963;-0.000160847;
0.00560063;-0.000160808;
0.00560163;-0.000160769;
0.00560263;-0.000160729;
0.00560363;-0.00016069;
0.00560463;-0.00016065;
0.00560563;-0.000160611;
0.00560663;-0.000160571;
0.00560763;-0.000160531;
0.00560863;-0.000160491;
0.00560963;-0.000160451;
0.00561063;-0.000160411;
0.00561163;-0.000160371;
0.00561263;-0.000160331;
0.00561363;-0.000160291;
0.00561463;-0.000160251;
0.00561563;-0.000160211;
0.00561663;-0.00016017;
0.00561763;-0.00016013;
0.00561863;-0.00016009;
0.00561963;-0.000160049;
0.00562063;-0.000160008;
0.00562163;-0.000159968;
0.00562263;-0.000159927;
0.00562363;-0.000159886;
0.00562463;-0.000159846;
0.00562563;-0.000159805;
0.00562663;-0.000159764;
0.00562763;-0.000159723;
0.00562863;-0.000159682;
0.00562963;-0.00015964;
0.00563063;-0.000159599;
0.00563163;-0.000159558;
0.00563263;-0.000159517;
0.00563363;-0.000159475;
0.00563463;-0.000159434;
0.00563563;-0.000159392;
0.00563663;-0.000159351;
0.00563763;-0.000159309;
0.00563863;-0.000159267;
0.00563963;-0.000159225;
0.00564063;-0.000159184;
0.00564163;-0.000159142;
0.00564263;-0.0001591;
0.00564363;-0.000159058;
0.00564463;-0.000159016;
0.00564563;-0.000158973;
0.00564663;-0.000158931;
0.00564763;-0.000158889;
0.00564863;-0.000158847;
0.00564963;-0.000158804;
0.00565063;-0.000158762;
0.00565163;-0.000158719;
0.00565263;-0.000158677;
0.00565363;-0.000158634;
0.00565463;-0.000158591;
0.00565563;-0.000158548;
0.00565663;-0.000158506;
0.00565763;-0.000158463;
0.00565863;-0.00015842;
0.00565963;-0.000158377;
0.00566063;-0.000158333;
0.00566163;-0.00015829;
0.00566263;-0.000158247;
0.00566363;-0.000158204;
0.00566463;-0.00015816;
0.00566563;-0.000158117;
0.00566663;-0.000158074;
0.00566763;-0.00015803;
0.00566863;-0.000157986;
0.00566963;-0.000157943;
0.00567063;-0.000157899;
0.00567163;-0.000157855;
0.00567263;-0.000157811;
0.00567363;-0.000157768;
0.00567463;-0.000157724;
0.00567563;-0.00015768;
0.00567663;-0.000157635;
0.00567763;-0.000157591;
0.00567863;-0.000157547;
0.00567963;-0.000157503;
0.00568063;-0.000157458;
0.00568163;-0.000157414;
0.00568263;-0.00015737;
0.00568363;-0.000157325;
0.00568463;-0.00015728;
0.00568563;-0.000157236;
0.00568663;-0.000157191;
0.00568763;-0.000157146;
0.00568863;-0.000157101;
0.00568963;-0.000157057;
0.00569063;-0.000157012;
0.00569163;-0.000156967;
0.00569263;-0.000156921;
0.00569363;-0.000156876;
0.00569463;-0.000156831;
0.00569563;-0.000156786;
0.00569663;-0.00015674;
0.00569763;-0.000156695;
0.00569863;-0.00015665;
0.00569963;-0.000156604;
0.00570063;-0.000156558;
0.00570163;-0.000156513;
0.00570263;-0.000156467;
0.00570363;-0.000156421;
0.00570463;-0.000156376;
0.00570563;-0.00015633;
0.00570663;-0.000156284;
0.00570763;-0.000156238;
0.00570863;-0.000156192;
0.00570963;-0.000156145;
0.00571063;-0.000156099;
0.00571163;-0.000156053;
0.00571263;-0.000156007;
0.00571363;-0.00015596;
0.00571463;-0.000155914;
0.00571563;-0.000155867;
0.00571663;-0.000155821;
0.00571763;-0.000155774;
0.00571863;-0.000155727;
0.00571963;-0.000155681;
0.00572063;-0.000155634;
0.00572163;-0.000155587;
0.00572263;-0.00015554;
0.00572363;-0.000155493;
0.00572463;-0.000155446;
0.00572563;-0.000155399;
0.00572663;-0.000155352;
0.00572763;-0.000155304;
0.00572863;-0.000155257;
0.00572963;-0.00015521;
0.00573063;-0.000155162;
0.00573163;-0.000155115;
0.00573263;-0.000155067;
0.00573363;-0.00015502;
0.00573463;-0.000154972;
0.00573563;-0.000154924;
0.00573663;-0.000154876;
0.00573763;-0.000154829;
0.00573863;-0.000154781;
0.00573963;-0.000154733;
0.00574063;-0.000154685;
0.00574163;-0.000154637;
0.00574263;-0.000154588;
0.00574363;-0.00015454;
0.00574463;-0.000154492;
0.00574563;-0.000154443;
0.00574663;-0.000154395;
0.00574763;-0.000154347;
0.00574863;-0.000154298;
0.00574963;-0.000154249;
0.00575063;-0.000154201;
0.00575163;-0.000154152;
0.00575263;-0.000154103;
0.00575363;-0.000154055;
0.00575463;-0.000154006;
0.00575563;-0.000153957;
0.00575663;-0.000153908;
0.00575763;-0.000153859;
0.00575863;-0.000153809;
0.00575963;-0.00015376;
0.00576063;-0.000153711;
0.00576163;-0.000153662;
0.00576263;-0.000153612;
0.00576363;-0.000153563;
0.00576463;-0.000153513;
0.00576563;-0.000153464;
0.00576663;-0.000153414;
0.00576763;-0.000153364;
0.00576863;-0.000153315;
0.00576963;-0.000153265;
0.00577063;-0.000153215;
0.00577163;-0.000153165;
0.00577263;-0.000153115;
0.00577363;-0.000153065;
0.00577463;-0.000153015;
0.00577563;-0.000152965;
0.00577663;-0.000152915;
0.00577763;-0.000152864;
0.00577863;-0.000152814;
0.00577963;-0.000152764;
0.00578063;-0.000152713;
0.00578163;-0.000152663;
0.00578263;-0.000152612;
0.00578363;-0.000152561;
0.00578463;-0.000152511;
0.00578563;-0.00015246;
0.00578663;-0.000152409;
0.00578763;-0.000152358;
0.00578863;-0.000152307;
0.00578963;-0.000152256;
0.00579063;-0.000152205;
0.00579163;-0.000152154;
0.00579263;-0.000152103;
0.00579363;-0.000152051;
0.00579463;-0.000152;
0.00579563;-0.000151949;
0.00579663;-0.000151897;
0.00579763;-0.000151846;
0.00579863;-0.000151794;
0.00579963;-0.000151743;
0.00580063;-0.000151691;
0.00580163;-0.000151639;
0.00580263;-0.000151587;
0.00580363;-0.000151536;
0.00580463;-0.000151484;
0.00580563;-0.000151432;
0.00580663;-0.00015138;
0.00580763;-0.000151328;
0.00580863;-0.000151275;
0.00580963;-0.000151223;
0.00581063;-0.000151171;
0.00581163;-0.000151119;
0.00581263;-0.000151066;
0.00581363;-0.000151014;
0.00581463;-0.000150961;
0.00581563;-0.000150909;
0.00581663;-0.000150856;
0.00581763;-0.000150803;
0.00581863;-0.000150751;
0.00581963;-0.000150698;
0.00582063;-0.000150645;
0.00582163;-0.000150592;
0.00582263;-0.000150539;
0.00582363;-0.000150486;
0.00582463;-0.000150433;
0.00582563;-0.00015038;
0.00582663;-0.000150327;
0.00582763;-0.000150273;
0.00582863;-0.00015022;
0.00582963;-0.000150167;
0.00583063;-0.000150113;
0.00583163;-0.00015006;
0.00583263;-0.000150006;
0.00583363;-0.000149952;
0.00583463;-0.000149899;
0.00583563;-0.000149845;
0.00583663;-0.000149791;
0.00583763;-0.000149737;
0.00583863;-0.000149683;
0.00583963;-0.000149629;
0.00584063;-0.000149575;
0.00584163;-0.000149521;
0.00584263;-0.000149467;
0.00584363;-0.000149413;
0.00584463;-0.000149358;
0.00584563;-0.000149304;
0.00584663;-0.00014925;
0.00584763;-0.000149195;
0.00584863;-0.000149141;
0.00584963;-0.000149086;
0.00585063;-0.000149031;
0.00585163;-0.000148977;
0.00585263;-0.000148922;
0.00585363;-0.000148867;
0.00585463;-0.000148812;
0.00585563;-0.000148757;
0.00585663;-0.000148702;
0.00585763;-0.000148647;
0.00585863;-0.000148592;
0.00585963;-0.000148537;
0.00586063;-0.000148482;
0.00586163;-0.000148427;
0.00586263;-0.000148371;
0.00586363;-0.000148316;
0.00586463;-0.00014826;
0.00586563;-0.000148205;
0.00586663;-0.000148149;
0.00586763;-0.000148094;
0.00586863;-0.000148038;
0.00586963;-0.000147982;
0.00587063;-0.000147926;
0.00587163;-0.00014787;
0.00587263;-0.000147815;
0.00587363;-0.000147759;
0.00587463;-0.000147702;
0.00587563;-0.000147646;
0.00587663;-0.00014759;
0.00587763;-0.000147534;
0.00587863;-0.000147478;
0.00587963;-0.000147421;
0.00588063;-0.000147365;
0.00588163;-0.000147309;
0.00588263;-0.000147252;
0.00588363;-0.000147195;
0.00588463;-0.000147139;
0.00588563;-0.000147082;
0.00588663;-0.000147025;
0.00588763;-0.000146969;
0.00588863;-0.000146912;
0.00588963;-0.000146855;
0.00589063;-0.000146798;
0.00589163;-0.000146741;
0.00589263;-0.000146684;
0.00589363;-0.000146627;
0.00589463;-0.000146569;
0.00589563;-0.000146512;
0.00589663;-0.000146455;
0.00589763;-0.000146397;
0.00589863;-0.00014634;
0.00589963;-0.000146282;
0.00590063;-0.000146225;
0.00590163;-0.000146167;
0.00590263;-0.00014611;
0.00590363;-0.000146052;
0.00590463;-0.000145994;
0.00590563;-0.000145936;
0.00590663;-0.000145878;
0.00590763;-0.00014582;
0.00590863;-0.000145762;
0.00590963;-0.000145704;
0.00591063;-0.000145646;
0.00591163;-0.000145588;
0.00591263;-0.00014553;
0.00591363;-0.000145471;
0.00591463;-0.000145413;
0.00591563;-0.000145355;
0.00591663;-0.000145296;
0.00591763;-0.000145238;
0.00591863;-0.000145179;
0.00591963;-0.00014512;
0.00592063;-0.000145062;
0.00592163;-0.000145003;
0.00592263;-0.000144944;
0.00592363;-0.000144885;
0.00592463;-0.000144826;
0.00592563;-0.000144767;
0.00592663;-0.000144708;
0.00592763;-0.000144649;
0.00592863;-0.00014459;
0.00592963;-0.000144531;
0.00593063;-0.000144471;
0.00593163;-0.000144412;
0.00593263;-0.000144353;
0.00593363;-0.000144293;
0.00593463;-0.000144234;
0.00593563;-0.000144174;
0.00593663;-0.000144115;
0.00593763;-0.000144055;
0.00593863;-0.000143995;
0.00593963;-0.000143935;
0.00594063;-0.000143876;
0.00594163;-0.000143816;
0.00594263;-0.000143756;
0.00594363;-0.000143696;
0.00594463;-0.000143636;
0.00594563;-0.000143575;
0.00594663;-0.000143515;
0.00594763;-0.000143455;
0.00594863;-0.000143395;
0.00594963;-0.000143334;
0.00595063;-0.000143274;
0.00595163;-0.000143213;
0.00595263;-0.000143153;
0.00595363;-0.000143092;
0.00595463;-0.000143032;
0.00595563;-0.000142971;
0.00595663;-0.00014291;
0.00595763;-0.000142849;
0.00595863;-0.000142789;
0.00595963;-0.000142728;
0.00596063;-0.000142667;
0.00596163;-0.000142606;
0.00596263;-0.000142545;
0.00596363;-0.000142483;
0.00596463;-0.000142422;
0.00596563;-0.000142361;
0.00596663;-0.0001423;
0.00596763;-0.000142238;
0.00596863;-0.000142177;
0.00596963;-0.000142115;
0.00597063;-0.000142054;
0.00597163;-0.000141992;
0.00597263;-0.000141931;
0.00597363;-0.000141869;
0.00597463;-0.000141807;
0.00597563;-0.000141745;
0.00597663;-0.000141683;
0.00597763;-0.000141621;
0.00597863;-0.000141559;
0.00597963;-0.000141497;
0.00598063;-0.000141435;
0.00598163;-0.000141373;
0.00598263;-0.000141311;
0.00598363;-0.000141249;
0.00598463;-0.000141186;
0.00598563;-0.000141124;
0.00598663;-0.000141062;
0.00598763;-0.000140999;
0.00598863;-0.000140937;
0.00598963;-0.000140874;
0.00599063;-0.000140811;
0.00599163;-0.000140749;
0.00599263;-0.000140686;
0.00599363;-0.000140623;
0.00599463;-0.00014056;
0.00599563;-0.000140497;
0.00599663;-0.000140434;
0.00599763;-0.000140371;
0.00599863;-0.000140308;
0.00599963;-0.000140245;
0.006;-0.000140221;
0.006;-0.000140223;
0.006;-0.000140229;
0.006;-0.000140258;
0.006;-0.000140295;
0.006;-0.000140306;
0.006;-0.000140329;
0.00600001;-0.000140374;
0.00600001;-0.000140461;
0.00600001;-0.000140625;
0.00600001;-0.000140915;
0.00600002;-0.000141362;
0.00600004;-0.000141805;
0.00600009;-0.000141084;
0.00600017;-0.000133638;
0.00600033;-9.74947e-05;
0.00600066;3.96366e-05;
0.00600112;0.000326542;
0.00600158;0.000664541;
0.00600213;0.00106116;
0.00600272;0.00144544;
0.00600354;0.00185337;
0.00600454;0.00214498;
0.00600554;0.0022385;
0.00600654;0.00218692;
